,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy
170,ec2_request_latency_system_failure.csv,1.8892248590735436,KMeans,0.66666667,2,KMeans,0.66666667,1.0
171,art_daily_jumpsup.csv,1.9708021294871534,KMeans,0.22222222,3,KMeans,0.66666667,1.0
172,art_daily_jumpsdown.csv,2.1561124318924403,KMeans,0.03030303,4,KMeans,0.66666667,1.0
173,art_daily_nojump.csv,2.228806604442203,KMeans,0.00152207,5,KMeans,0.66666667,1.0
174,elb_request_count_8c0756.csv,2.3107309054912286,Linear,0.66666667,6,KMeans,0.66666667,1.0
175,ec2_cpu_utilization_53ea38.csv,2.5180066814541933,KMeans,0.04255319,7,KMeans,0.66666667,1.0
176,ec2_cpu_utilization_77c1ca.csv,6.724637823438612,KMeans,0.03921569,8,KMeans,0.66666667,1.0
177,ec2_network_in_257a54.csv,7.063758730738559,KMeans,0.5,9,KMeans,0.66666667,1.0
178,ec2_cpu_utilization_5f5533.csv,8.149256563202794,KMeans,0.57142857,10,KMeans,0.66666667,1.0
179,,,,,,,,
180,ec2_network_in_257a54.csv,0,KMeans,0.5,0,KMeans,0.5,1
181,ec2_cpu_utilization_825cc2.csv,7.063758730738559,KMeans,0.66666667,1,KMeans,0.5,1.0
182,ec2_cpu_utilization_fe7f93.csv,7.531138093472993,Linear,0.5,2,KMeans,0.5,1.0
183,art_daily_jumpsup.csv,7.774266026547263,KMeans,0.22222222,3,KMeans,0.5,1.0
184,ec2_request_latency_system_failure.csv,8.131856124881615,KMeans,0.66666667,4,KMeans,0.5,1.0
185,art_daily_nojump.csv,8.25146107974182,KMeans,0.00152207,5,KMeans,0.5,1.0
186,art_daily_jumpsdown.csv,8.252380557774487,KMeans,0.03030303,6,KMeans,0.5,1.0
187,elb_request_count_8c0756.csv,8.555262595363367,Linear,0.66666667,7,KMeans,0.5,1.0
188,ec2_cpu_utilization_53ea38.csv,8.635538260128088,KMeans,0.04255319,8,KMeans,0.5,1.0
189,ec2_network_in_5abac7.csv,9.50804514379467,Linear,0.66666667,9,KMeans,0.5,1.0
190,iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,10.882235267069804,KMeans,0.5,10,KMeans,0.5,1.0
191,,,,,,,,
192,exchange-4_cpm_results.csv,0,KMeans,0.75,0,KMeans,0.75,1
193,exchange-4_cpc_results.csv,2.5649902546813683,Linear,0.66666667,1,Linear,0.66666667,0.91666667
194,exchange-3_cpc_results.csv,4.634713931213524,Linear,0.57142857,2,Linear,0.66666667,0.91666667
195,exchange-3_cpm_results.csv,7.335560149736381,Linear,1.0,3,Linear,0.66666667,0.91666667
196,exchange-2_cpm_results.csv,7.717391785907311,KMeans,0.8,4,Linear,0.66666667,0.91666667
197,exchange-2_cpc_results.csv,9.584256252516745,KMeans,0.33333333,5,Linear,0.66666667,0.91666667
198,TravelTime_387.csv,16.79300725191048,KMeans,0.66666667,6,KMeans,0.75,1.0
199,TravelTime_451.csv,19.771642141491668,KMeans,0.4,7,KMeans,0.75,1.0
200,Twitter_volume_FB.csv,20.63492998863461,Linear,1.0,8,KMeans,0.75,1.0
201,machine_temperature_system_failure.csv,20.822571779060663,Linear,0.4,9,Linear,0.66666667,0.91666667
202,cpu_utilization_asg_misconfiguration.csv,21.21925588194982,KMeans,0.00775194,10,KMeans,0.75,1.0
203,,,,,,,,
204,TravelTime_387.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1
205,TravelTime_451.csv,4.708210832896355,KMeans,0.4,1,KMeans,0.66666667,1.0
206,exchange-3_cpc_results.csv,12.933075700428804,Linear,0.57142857,2,KMeans,0.66666667,1.0
207,occupancy_t4013.csv,13.275161017031344,Linear,1.0,3,Linear,0.5,0.83333333
208,exchange-2_cpm_results.csv,13.339277589261542,KMeans,0.8,4,KMeans,0.66666667,1.0
209,occupancy_6005.csv,13.841738421629634,Linear,1.0,5,Linear,0.5,0.83333333
210,exchange-3_cpm_results.csv,14.616206531942618,Linear,1.0,6,Linear,0.5,0.83333333
211,exchange-2_cpc_results.csv,14.813600837575306,KMeans,0.33333333,7,Linear,0.5,0.83333333
212,cpu_utilization_asg_misconfiguration.csv,16.029280972301116,KMeans,0.00775194,8,KMeans,0.66666667,1.0
213,exchange-4_cpc_results.csv,16.08212301162747,Linear,0.66666667,9,Linear,0.5,0.83333333
214,exchange-4_cpm_results.csv,16.79300725191048,KMeans,0.75,10,KMeans,0.66666667,1.0
215,,,,,,,,
216,ec2_cpu_utilization_c6585a.csv,0,Linear,0.0,0,Linear,0.0,1
217,ec2_cpu_utilization_24ae8d.csv,28.826374894842974,KMeans,1.0,1,KMeans,0.0,1.0
218,ec2_cpu_utilization_77c1ca.csv,30.54283762082779,KMeans,0.03921569,2,KMeans,0.0,1.0
219,art_load_balancer_spikes.csv,32.845229248638255,KMeans,0.25,3,KMeans,0.0,1.0
220,ec2_cpu_utilization_53ea38.csv,34.54031721460441,KMeans,0.04255319,4,KMeans,0.0,1.0
221,ec2_disk_write_bytes_c0d644.csv,34.8855004512489,Linear,0.5,5,KMeans,0.0,1.0
222,art_daily_nojump.csv,35.327713101854634,KMeans,0.00152207,6,KMeans,0.0,1.0
223,art_daily_jumpsdown.csv,35.33185322150012,KMeans,0.03030303,7,KMeans,0.0,1.0
224,elb_request_count_8c0756.csv,35.380695774184055,Linear,0.66666667,8,KMeans,0.0,1.0
225,ec2_network_in_5abac7.csv,35.48499294939765,Linear,0.66666667,9,KMeans,0.0,1.0
226,ec2_request_latency_system_failure.csv,35.679114626565,KMeans,0.66666667,10,KMeans,0.0,1.0
227,,,,,,,,
