,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
62,Pen-Based Recognition of Handwritten Text,595.9814169366272,KMeans,0.88648649,2,KMeans,0.83333333,1.0,0.5
63,speed_7578.csv,601.020816690241,KMeans,0.75,3,KMeans,0.83333333,1.0,0.5
64,speed_t4013.csv,601.1825808002071,Linear,1.0,4,KMeans,0.83333333,1.0,0.5
65,speed_6005.csv,601.2062244471645,Linear,0.66666667,5,KMeans,0.83333333,1.0,0.5
66,Twitter_volume_UPS.csv,601.2112204628039,Linear,0.28571429,6,KMeans,0.83333333,1.0,0.5
67,Twitter_volume_AMZN.csv,601.2148982980266,KMeans,0.66666667,7,KMeans,0.83333333,1.0,0.5
68,Twitter_volume_GOOG.csv,601.2149088952787,Linear,0.4,8,KMeans,0.83333333,1.0,0.5
69,Twitter_volume_CVS.csv,601.2149189037946,Linear,0.66666667,9,Linear,0.63157895,0.79824562,0.5
70,Twitter_volume_PFE.csv,601.2149236136844,KMeans,0.42857143,10,KMeans,0.83333333,1.0,0.5
71,,,,,,,,,
72,Breast Cancer Diagnostic,0,KMeans,0.83333333,0,KMeans,0.83333333,1,
73,Letter Recognition,1083.9248178386797,KMeans,0.44545455,1,KMeans,0.83333333,1.0,0.6000000000000001
74,Pen-Based Recognition of Handwritten Text,1086.8006206402447,KMeans,0.88648649,2,KMeans,0.83333333,1.0,0.6000000000000001
75,speed_7578.csv,1091.8400203938584,KMeans,0.75,3,KMeans,0.83333333,1.0,0.6000000000000001
76,speed_t4013.csv,1092.0017845038246,Linear,1.0,4,KMeans,0.83333333,1.0,0.6000000000000001
77,speed_6005.csv,1092.0254281507819,Linear,0.66666667,5,KMeans,0.83333333,1.0,0.6000000000000001
78,Twitter_volume_UPS.csv,1092.0304241664214,Linear,0.28571429,6,KMeans,0.83333333,1.0,0.6000000000000001
79,Twitter_volume_AMZN.csv,1092.034102001644,KMeans,0.66666667,7,KMeans,0.83333333,1.0,0.6000000000000001
80,Twitter_volume_GOOG.csv,1092.0341125988962,Linear,0.4,8,KMeans,0.83333333,1.0,0.6000000000000001
81,Twitter_volume_CVS.csv,1092.034122607412,Linear,0.66666667,9,Linear,0.63157895,0.79824562,0.6000000000000001
82,Twitter_volume_PFE.csv,1092.034127317302,KMeans,0.42857143,10,KMeans,0.83333333,1.0,0.6000000000000001
83,,,,,,,,,
84,Breast Cancer Diagnostic,0,KMeans,0.83333333,0,KMeans,0.83333333,1,
85,Letter Recognition,2000.1206647520994,KMeans,0.44545455,1,KMeans,0.83333333,1.0,0.7000000000000001
86,Pen-Based Recognition of Handwritten Text,2002.9964675536644,KMeans,0.88648649,2,KMeans,0.83333333,1.0,0.7000000000000001
87,speed_7578.csv,2008.0358673072783,KMeans,0.75,3,KMeans,0.83333333,1.0,0.7000000000000001
88,speed_t4013.csv,2008.1976314172443,Linear,1.0,4,KMeans,0.83333333,1.0,0.7000000000000001
89,speed_6005.csv,2008.2212750642016,Linear,0.66666667,5,KMeans,0.83333333,1.0,0.7000000000000001
