,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
71,,,,,,,,,
72,speed_7578.csv,0,KMeans,0.75,0,KMeans,0.75,1,
73,speed_t4013.csv,30.512297492811463,Linear,1.0,1,Linear,0.4,0.65,0.8
74,speed_6005.csv,30.551734738386692,Linear,0.66666667,2,Linear,0.4,0.65,0.8
75,TravelTime_387.csv,33.391562805294896,KMeans,0.66666667,3,Linear,0.4,0.65,0.8
76,occupancy_t4013.csv,33.42260185798341,Linear,1.0,4,Linear,0.4,0.65,0.8
77,nyc_taxi.csv,33.45049500665072,Linear,0.25,5,Linear,0.4,0.65,0.8
78,TravelTime_451.csv,33.45254918276133,KMeans,0.4,6,Linear,0.4,0.65,0.8
79,occupancy_6005.csv,33.456550862987854,Linear,1.0,7,Linear,0.4,0.65,0.8
80,,,,,,,,,
81,speed_7578.csv,0,KMeans,0.75,0,KMeans,0.75,1,
82,speed_t4013.csv,59.44162353074266,Linear,1.0,1,Linear,0.4,0.65,0.9
83,speed_6005.csv,59.46187690617792,Linear,0.66666667,2,Linear,0.4,0.65,0.9
84,TravelTime_387.csv,62.34322530973727,KMeans,0.66666667,3,Linear,0.4,0.65,0.9
85,occupancy_t4013.csv,62.359855599560106,Linear,1.0,4,Linear,0.4,0.65,0.9
86,nyc_taxi.csv,62.374809752260376,Linear,0.25,5,Linear,0.4,0.65,0.9
87,TravelTime_451.csv,62.37591139426964,KMeans,0.4,6,Linear,0.4,0.65,0.9
88,occupancy_6005.csv,62.37805760913372,Linear,1.0,7,Linear,0.4,0.65,0.9
89,,,,,,,,,
90,speed_7578.csv,0,KMeans,0.75,0,KMeans,0.75,1,
91,speed_t4013.csv,120.61159494815426,Linear,1.0,1,Linear,0.4,0.65,1.0
92,speed_6005.csv,120.62157780916542,Linear,0.66666667,2,Linear,0.4,0.65,1.0
93,TravelTime_387.csv,123.52367118146934,KMeans,0.66666667,3,Linear,0.4,0.65,1.0
94,occupancy_t4013.csv,123.53206543454651,Linear,1.0,4,Linear,0.4,0.65,1.0
95,nyc_taxi.csv,123.53961507046138,Linear,0.25,5,Linear,0.4,0.65,1.0
96,TravelTime_451.csv,123.54017129012276,KMeans,0.4,6,Linear,0.4,0.65,1.0
97,occupancy_6005.csv,123.54125493621756,Linear,1.0,7,Linear,0.4,0.65,1.0
98,,,,,,,,,
99,TravelTime_387.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
100,occupancy_t4013.csv,0.40336413872107396,Linear,1.0,1,Linear,0.5,0.83333333,0.0
101,nyc_taxi.csv,0.7215176031373212,Linear,0.25,2,Linear,0.5,0.83333333,0.0
102,TravelTime_451.csv,0.7436723784565761,KMeans,0.4,3,Linear,0.5,0.83333333,0.0
