,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy
158,Twitter_volume_UPS.csv,5.549065015947251,Linear,0.28571429,2,KMeans,0.5,1.0
159,Twitter_volume_GOOG.csv,7.154949077373093,Linear,0.4,3,Linear,0.5,1.0
160,Twitter_volume_PFE.csv,8.944789714136272,KMeans,0.42857143,4,KMeans,0.5,1.0
161,Twitter_volume_AMZN.csv,9.120777991669014,KMeans,0.66666667,5,KMeans,0.5,1.0
162,Twitter_volume_KO.csv,10.782044196952821,Linear,0.8,6,KMeans,0.5,1.0
163,Twitter_volume_FB.csv,10.914867683709693,Linear,1.0,7,Linear,0.5,1.0
164,Twitter_volume_AAPL.csv,11.321745993658766,Linear,0.4,8,Linear,0.5,1.0
165,Twitter_volume_CVS.csv,13.834597346181306,Linear,0.66666667,9,Linear,0.5,1.0
166,speed_6005.csv,25.68276585323677,Linear,0.66666667,10,Linear,0.5,1.0
167,,,,,,,,
168,Twitter_volume_CRM.csv,0,KMeans,0.54545455,0,KMeans,0.54545455,1
169,Twitter_volume_IBM.csv,5.036357863775735,Linear,0.5,1,Linear,0.5,0.95454545
170,Twitter_volume_UPS.csv,6.054736935809106,Linear,0.28571429,2,Linear,0.5,0.95454545
171,Twitter_volume_GOOG.csv,6.762922484308666,Linear,0.4,3,Linear,0.5,0.95454545
172,Twitter_volume_PFE.csv,7.537281721897104,KMeans,0.42857143,4,Linear,0.5,0.95454545
173,Twitter_volume_AMZN.csv,8.269742269200231,KMeans,0.66666667,5,Linear,0.5,0.95454545
174,Twitter_volume_CVS.csv,9.806832388990648,Linear,0.66666667,6,Linear,0.5,0.95454545
175,Twitter_volume_KO.csv,10.49303504673644,Linear,0.8,7,Linear,0.5,0.95454545
176,Twitter_volume_FB.csv,10.615519274375421,Linear,1.0,8,Linear,0.5,0.95454545
177,Twitter_volume_AAPL.csv,11.046386921267356,Linear,0.4,9,Linear,0.5,0.95454545
178,speed_t4013.csv,24.782393598375133,Linear,1.0,10,Linear,0.5,0.95454545
179,,,,,,,,
180,speed_t4013.csv,0,Linear,1.0,0,Linear,1.0,1
181,speed_6005.csv,3.9974231046866766,Linear,0.66666667,1,Linear,1.0,1.0
182,speed_7578.csv,9.584842300033436,KMeans,0.75,2,KMeans,0.8,0.8
183,Twitter_volume_CRM.csv,24.782393598375133,KMeans,0.54545455,3,KMeans,0.8,0.8
184,Twitter_volume_GOOG.csv,25.49027742649548,Linear,0.4,4,KMeans,0.8,0.8
185,Twitter_volume_AMZN.csv,27.02845497901989,KMeans,0.66666667,5,KMeans,0.8,0.8
186,Twitter_volume_IBM.csv,27.07704342026773,Linear,0.5,6,KMeans,0.8,0.8
187,Twitter_volume_UPS.csv,27.081956018893884,Linear,0.28571429,7,Linear,1.0,1.0
188,Twitter_volume_PFE.csv,27.662719747225132,KMeans,0.42857143,8,KMeans,0.8,0.8
189,Twitter_volume_CVS.csv,29.44211466168085,Linear,0.66666667,9,Linear,1.0,1.0
190,Twitter_volume_FB.csv,30.12176414933415,Linear,1.0,10,Linear,1.0,1.0
191,,,,,,,,
192,Twitter_volume_PFE.csv,0,KMeans,0.42857143,0,KMeans,0.42857143,1
193,Twitter_volume_UPS.csv,6.220132961779695,Linear,0.28571429,1,Linear,0.36363636,0.93506493
194,Twitter_volume_CVS.csv,7.2280778641818175,Linear,0.66666667,2,Linear,0.36363636,0.93506493
195,Twitter_volume_CRM.csv,7.537281721897104,KMeans,0.54545455,3,Linear,0.36363636,0.93506493
196,Twitter_volume_IBM.csv,8.944789714136272,Linear,0.5,4,Linear,0.36363636,0.93506493
197,Twitter_volume_GOOG.csv,11.550031149212117,Linear,0.4,5,Linear,0.36363636,0.93506493
198,Twitter_volume_AMZN.csv,15.22697259131796,KMeans,0.66666667,6,Linear,0.36363636,0.93506493
199,Twitter_volume_AAPL.csv,16.71381461050392,Linear,0.4,7,Linear,0.36363636,0.93506493
200,Twitter_volume_KO.csv,17.29449304487403,Linear,0.8,8,Linear,0.36363636,0.93506493
201,Twitter_volume_FB.csv,17.99106797846608,Linear,1.0,9,Linear,0.36363636,0.93506493
202,speed_6005.csv,27.19353879125043,Linear,0.66666667,10,Linear,0.36363636,0.93506493
203,,,,,,,,
204,Twitter_volume_AMZN.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1
205,Twitter_volume_GOOG.csv,4.460137425724254,Linear,0.4,1,Linear,0.57142857,0.9047619
206,Twitter_volume_AAPL.csv,6.423580043104023,Linear,0.4,2,Linear,0.57142857,0.9047619
207,Twitter_volume_FB.csv,6.6199600758162624,Linear,1.0,3,Linear,0.57142857,0.9047619
208,Twitter_volume_CRM.csv,8.269742269200231,KMeans,0.54545455,4,Linear,0.57142857,0.9047619
