,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
387,exchange-3_cpm_results.csv,0,Linear,1.0,0,Linear,1.0,1,
388,machine_temperature_system_failure.csv,0.0,Linear,0.4,1,Linear,1.0,1.0,0.8
389,,,,,,,,,
390,exchange-3_cpm_results.csv,0,Linear,1.0,0,Linear,1.0,1,
391,machine_temperature_system_failure.csv,0.0,Linear,0.4,1,Linear,1.0,1.0,0.9
392,,,,,,,,,
393,exchange-3_cpm_results.csv,0,Linear,1.0,0,Linear,1.0,1,
394,machine_temperature_system_failure.csv,0.0,Linear,0.4,1,Linear,1.0,1.0,1.0
395,,,,,,,,,
396,machine_temperature_system_failure.csv,0,Linear,0.4,0,Linear,0.4,1,
397,ec2_request_latency_system_failure.csv,0.0,KMeans,0.66666667,1,KMeans,0.4,1.0,0.0
398,,,,,,,,,
399,machine_temperature_system_failure.csv,0,Linear,0.4,0,Linear,0.4,1,
400,ec2_request_latency_system_failure.csv,0.0,KMeans,0.66666667,1,KMeans,0.4,1.0,0.1
401,,,,,,,,,
402,machine_temperature_system_failure.csv,0,Linear,0.4,0,Linear,0.4,1,
403,ec2_request_latency_system_failure.csv,0.0,KMeans,0.66666667,1,KMeans,0.4,1.0,0.2
404,,,,,,,,,
405,machine_temperature_system_failure.csv,0,Linear,0.4,0,Linear,0.4,1,
406,ec2_request_latency_system_failure.csv,0.0,KMeans,0.66666667,1,KMeans,0.4,1.0,0.30000000000000004
407,,,,,,,,,
408,machine_temperature_system_failure.csv,0,Linear,0.4,0,Linear,0.4,1,
409,ec2_request_latency_system_failure.csv,0.0,KMeans,0.66666667,1,KMeans,0.4,1.0,0.4
410,,,,,,,,,
411,machine_temperature_system_failure.csv,0,Linear,0.4,0,Linear,0.4,1,
412,ec2_request_latency_system_failure.csv,0.0,KMeans,0.66666667,1,KMeans,0.4,1.0,0.5
413,,,,,,,,,
414,machine_temperature_system_failure.csv,0,Linear,0.4,0,Linear,0.4,1,
415,ec2_request_latency_system_failure.csv,0.0,KMeans,0.66666667,1,KMeans,0.4,1.0,0.6000000000000001
416,,,,,,,,,
417,machine_temperature_system_failure.csv,0,Linear,0.4,0,Linear,0.4,1,
418,ec2_request_latency_system_failure.csv,0.0,KMeans,0.66666667,1,KMeans,0.4,1.0,0.7000000000000001
419,,,,,,,,,
420,machine_temperature_system_failure.csv,0,Linear,0.4,0,Linear,0.4,1,
421,ec2_request_latency_system_failure.csv,0.0,KMeans,0.66666667,1,KMeans,0.4,1.0,0.8
422,,,,,,,,,
423,machine_temperature_system_failure.csv,0,Linear,0.4,0,Linear,0.4,1,
424,ec2_request_latency_system_failure.csv,0.0,KMeans,0.66666667,1,KMeans,0.4,1.0,0.9
425,,,,,,,,,
426,machine_temperature_system_failure.csv,0,Linear,0.4,0,Linear,0.4,1,
427,ec2_request_latency_system_failure.csv,0.0,KMeans,0.66666667,1,KMeans,0.4,1.0,1.0
428,,,,,,,,,
429,ec2_request_latency_system_failure.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
430,speed_7578.csv,0.0,KMeans,0.75,1,KMeans,0.66666667,1.0,0.1
431,,,,,,,,,
432,ec2_request_latency_system_failure.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
433,speed_7578.csv,0.0,KMeans,0.75,1,KMeans,0.66666667,1.0,0.2
434,,,,,,,,,
435,ec2_request_latency_system_failure.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
436,speed_7578.csv,0.0,KMeans,0.75,1,KMeans,0.66666667,1.0,0.30000000000000004
437,,,,,,,,,
438,ec2_request_latency_system_failure.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
439,speed_7578.csv,0.0,KMeans,0.75,1,KMeans,0.66666667,1.0,0.4
440,,,,,,,,,
441,ec2_request_latency_system_failure.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
442,speed_7578.csv,0.0,KMeans,0.75,1,KMeans,0.66666667,1.0,0.5
443,,,,,,,,,
444,ec2_request_latency_system_failure.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
445,speed_7578.csv,0.0,KMeans,0.75,1,KMeans,0.66666667,1.0,0.6000000000000001
446,,,,,,,,,
447,ec2_request_latency_system_failure.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
448,speed_7578.csv,0.0,KMeans,0.75,1,KMeans,0.66666667,1.0,0.7000000000000001
449,,,,,,,,,
450,ec2_request_latency_system_failure.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
451,speed_7578.csv,0.0,KMeans,0.75,1,KMeans,0.66666667,1.0,0.8
452,,,,,,,,,
453,ec2_request_latency_system_failure.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
454,speed_7578.csv,0.0,KMeans,0.75,1,KMeans,0.66666667,1.0,0.9
455,,,,,,,,,
456,ec2_request_latency_system_failure.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
457,speed_7578.csv,0.0,KMeans,0.75,1,KMeans,0.66666667,1.0,1.0
458,,,,,,,,,
459,speed_7578.csv,0,KMeans,0.75,0,KMeans,0.75,1,
460,ec2_cpu_utilization_825cc2.csv,0.0,KMeans,0.66666667,1,KMeans,0.75,1.0,0.0
461,,,,,,,,,
462,speed_7578.csv,0,KMeans,0.75,0,KMeans,0.75,1,
463,ec2_cpu_utilization_825cc2.csv,0.0,KMeans,0.66666667,1,KMeans,0.75,1.0,0.1
464,,,,,,,,,
465,speed_7578.csv,0,KMeans,0.75,0,KMeans,0.75,1,
466,ec2_cpu_utilization_825cc2.csv,0.0,KMeans,0.66666667,1,KMeans,0.75,1.0,0.2
467,,,,,,,,,
468,speed_7578.csv,0,KMeans,0.75,0,KMeans,0.75,1,
469,ec2_cpu_utilization_825cc2.csv,0.0,KMeans,0.66666667,1,KMeans,0.75,1.0,0.30000000000000004
470,,,,,,,,,
471,speed_7578.csv,0,KMeans,0.75,0,KMeans,0.75,1,
472,ec2_cpu_utilization_825cc2.csv,0.0,KMeans,0.66666667,1,KMeans,0.75,1.0,0.4
473,,,,,,,,,
474,speed_7578.csv,0,KMeans,0.75,0,KMeans,0.75,1,
475,ec2_cpu_utilization_825cc2.csv,0.0,KMeans,0.66666667,1,KMeans,0.75,1.0,0.5
476,,,,,,,,,
477,speed_7578.csv,0,KMeans,0.75,0,KMeans,0.75,1,
478,ec2_cpu_utilization_825cc2.csv,0.0,KMeans,0.66666667,1,KMeans,0.75,1.0,0.6000000000000001
479,,,,,,,,,
480,speed_7578.csv,0,KMeans,0.75,0,KMeans,0.75,1,
481,ec2_cpu_utilization_825cc2.csv,0.0,KMeans,0.66666667,1,KMeans,0.75,1.0,0.7000000000000001
482,,,,,,,,,
483,speed_7578.csv,0,KMeans,0.75,0,KMeans,0.75,1,
484,ec2_cpu_utilization_825cc2.csv,0.0,KMeans,0.66666667,1,KMeans,0.75,1.0,0.8
485,,,,,,,,,
486,speed_7578.csv,0,KMeans,0.75,0,KMeans,0.75,1,
487,ec2_cpu_utilization_825cc2.csv,0.0,KMeans,0.66666667,1,KMeans,0.75,1.0,0.9
488,,,,,,,,,
489,speed_7578.csv,0,KMeans,0.75,0,KMeans,0.75,1,
490,ec2_cpu_utilization_825cc2.csv,0.0,KMeans,0.66666667,1,KMeans,0.75,1.0,1.0
491,,,,,,,,,
492,ec2_cpu_utilization_825cc2.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
493,ec2_cpu_utilization_77c1ca.csv,0.0,KMeans,0.03921569,1,KMeans,0.66666667,1.0,0.0
494,,,,,,,,,
495,ec2_cpu_utilization_825cc2.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
496,ec2_network_in_257a54.csv,0.0,KMeans,0.5,1,KMeans,0.66666667,1.0,0.1
497,,,,,,,,,
498,ec2_cpu_utilization_825cc2.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
499,ec2_network_in_257a54.csv,0.0,KMeans,0.5,1,KMeans,0.66666667,1.0,0.2
500,,,,,,,,,
501,ec2_cpu_utilization_825cc2.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
502,ec2_network_in_257a54.csv,0.0,KMeans,0.5,1,KMeans,0.66666667,1.0,0.30000000000000004
503,,,,,,,,,
504,ec2_cpu_utilization_825cc2.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
505,ec2_network_in_257a54.csv,0.0,KMeans,0.5,1,KMeans,0.66666667,1.0,0.4
506,,,,,,,,,
507,ec2_cpu_utilization_825cc2.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
508,ec2_network_in_257a54.csv,0.0,KMeans,0.5,1,KMeans,0.66666667,1.0,0.5
509,,,,,,,,,
510,ec2_cpu_utilization_825cc2.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
511,ec2_network_in_257a54.csv,0.0,KMeans,0.5,1,KMeans,0.66666667,1.0,0.6000000000000001
512,,,,,,,,,
513,ec2_cpu_utilization_825cc2.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
514,ec2_network_in_257a54.csv,0.0,KMeans,0.5,1,KMeans,0.66666667,1.0,0.7000000000000001
515,,,,,,,,,
516,ec2_cpu_utilization_825cc2.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
517,ec2_network_in_257a54.csv,0.0,KMeans,0.5,1,KMeans,0.66666667,1.0,0.8
518,,,,,,,,,
519,ec2_cpu_utilization_825cc2.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
520,ec2_network_in_257a54.csv,0.0,KMeans,0.5,1,KMeans,0.66666667,1.0,0.9
521,,,,,,,,,
522,ec2_cpu_utilization_825cc2.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
523,ec2_network_in_257a54.csv,0.0,KMeans,0.5,1,KMeans,0.66666667,1.0,1.0
524,,,,,,,,,
525,ec2_network_in_257a54.csv,0,KMeans,0.5,0,KMeans,0.5,1,
526,Twitter_volume_UPS.csv,0.0,Linear,0.28571429,1,Linear,0.4,0.9,0.0
527,,,,,,,,,
528,ec2_network_in_257a54.csv,0,KMeans,0.5,0,KMeans,0.5,1,
529,exchange-4_cpm_results.csv,0.0,KMeans,0.75,1,KMeans,0.5,1.0,0.1
530,,,,,,,,,
531,ec2_network_in_257a54.csv,0,KMeans,0.5,0,KMeans,0.5,1,
532,exchange-4_cpm_results.csv,0.0,KMeans,0.75,1,KMeans,0.5,1.0,0.2
533,,,,,,,,,
534,ec2_network_in_257a54.csv,0,KMeans,0.5,0,KMeans,0.5,1,
535,exchange-4_cpm_results.csv,0.0,KMeans,0.75,1,KMeans,0.5,1.0,0.30000000000000004
536,,,,,,,,,
537,ec2_network_in_257a54.csv,0,KMeans,0.5,0,KMeans,0.5,1,
538,exchange-4_cpm_results.csv,0.0,KMeans,0.75,1,KMeans,0.5,1.0,0.4
539,,,,,,,,,
540,ec2_network_in_257a54.csv,0,KMeans,0.5,0,KMeans,0.5,1,
541,exchange-4_cpm_results.csv,0.0,KMeans,0.75,1,KMeans,0.5,1.0,0.5
542,,,,,,,,,
543,ec2_network_in_257a54.csv,0,KMeans,0.5,0,KMeans,0.5,1,
544,exchange-4_cpm_results.csv,0.0,KMeans,0.75,1,KMeans,0.5,1.0,0.6000000000000001
545,,,,,,,,,
546,ec2_network_in_257a54.csv,0,KMeans,0.5,0,KMeans,0.5,1,
547,exchange-4_cpm_results.csv,0.0,KMeans,0.75,1,KMeans,0.5,1.0,0.7000000000000001
548,,,,,,,,,
549,ec2_network_in_257a54.csv,0,KMeans,0.5,0,KMeans,0.5,1,
550,exchange-4_cpm_results.csv,0.0,KMeans,0.75,1,KMeans,0.5,1.0,0.8
551,,,,,,,,,
552,ec2_network_in_257a54.csv,0,KMeans,0.5,0,KMeans,0.5,1,
553,exchange-4_cpm_results.csv,0.0,KMeans,0.75,1,KMeans,0.5,1.0,0.9
554,,,,,,,,,
555,ec2_network_in_257a54.csv,0,KMeans,0.5,0,KMeans,0.5,1,
556,exchange-4_cpm_results.csv,0.0,KMeans,0.75,1,KMeans,0.5,1.0,1.0
557,,,,,,,,,
558,exchange-4_cpm_results.csv,0,KMeans,0.75,0,KMeans,0.75,1,
559,TravelTime_387.csv,0.0,KMeans,0.66666667,1,KMeans,0.75,1.0,0.0
560,,,,,,,,,
561,exchange-4_cpm_results.csv,0,KMeans,0.75,0,KMeans,0.75,1,
562,TravelTime_387.csv,0.0,KMeans,0.66666667,1,KMeans,0.75,1.0,0.1
563,,,,,,,,,
564,exchange-4_cpm_results.csv,0,KMeans,0.75,0,KMeans,0.75,1,
565,TravelTime_387.csv,0.0,KMeans,0.66666667,1,KMeans,0.75,1.0,0.2
566,,,,,,,,,
567,exchange-4_cpm_results.csv,0,KMeans,0.75,0,KMeans,0.75,1,
568,TravelTime_387.csv,0.0,KMeans,0.66666667,1,KMeans,0.75,1.0,0.30000000000000004
569,,,,,,,,,
570,exchange-4_cpm_results.csv,0,KMeans,0.75,0,KMeans,0.75,1,
571,TravelTime_387.csv,0.0,KMeans,0.66666667,1,KMeans,0.75,1.0,0.4
572,,,,,,,,,
573,exchange-4_cpm_results.csv,0,KMeans,0.75,0,KMeans,0.75,1,
574,TravelTime_387.csv,0.0,KMeans,0.66666667,1,KMeans,0.75,1.0,0.5
575,,,,,,,,,
576,exchange-4_cpm_results.csv,0,KMeans,0.75,0,KMeans,0.75,1,
577,TravelTime_387.csv,0.0,KMeans,0.66666667,1,KMeans,0.75,1.0,0.6000000000000001
578,,,,,,,,,
579,exchange-4_cpm_results.csv,0,KMeans,0.75,0,KMeans,0.75,1,
580,TravelTime_387.csv,0.0,KMeans,0.66666667,1,KMeans,0.75,1.0,0.7000000000000001
581,,,,,,,,,
582,exchange-4_cpm_results.csv,0,KMeans,0.75,0,KMeans,0.75,1,
583,TravelTime_387.csv,0.0,KMeans,0.66666667,1,KMeans,0.75,1.0,0.8
584,,,,,,,,,
585,exchange-4_cpm_results.csv,0,KMeans,0.75,0,KMeans,0.75,1,
586,TravelTime_387.csv,0.0,KMeans,0.66666667,1,KMeans,0.75,1.0,0.9
587,,,,,,,,,
588,exchange-4_cpm_results.csv,0,KMeans,0.75,0,KMeans,0.75,1,
589,TravelTime_387.csv,0.0,KMeans,0.66666667,1,KMeans,0.75,1.0,1.0
590,,,,,,,,,
591,TravelTime_387.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
592,ec2_cpu_utilization_c6585a.csv,0.0,Linear,0.0,1,Linear,0.5,0.83333333,0.0
593,,,,,,,,,
594,TravelTime_387.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
595,ec2_cpu_utilization_c6585a.csv,0.0,Linear,0.0,1,Linear,0.5,0.83333333,0.1
596,,,,,,,,,
597,TravelTime_387.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
598,ec2_cpu_utilization_c6585a.csv,0.0,Linear,0.0,1,Linear,0.5,0.83333333,0.2
599,,,,,,,,,
600,TravelTime_387.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
601,ec2_cpu_utilization_c6585a.csv,0.0,Linear,0.0,1,Linear,0.5,0.83333333,0.30000000000000004
602,,,,,,,,,
603,TravelTime_387.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
604,ec2_cpu_utilization_c6585a.csv,0.0,Linear,0.0,1,Linear,0.5,0.83333333,0.4
605,,,,,,,,,
606,TravelTime_387.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
607,ec2_cpu_utilization_c6585a.csv,0.0,Linear,0.0,1,Linear,0.5,0.83333333,0.5
608,,,,,,,,,
609,TravelTime_387.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
610,ec2_cpu_utilization_c6585a.csv,0.0,Linear,0.0,1,Linear,0.5,0.83333333,0.6000000000000001
611,,,,,,,,,
612,TravelTime_387.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
613,ec2_cpu_utilization_c6585a.csv,0.0,Linear,0.0,1,Linear,0.5,0.83333333,0.7000000000000001
614,,,,,,,,,
615,TravelTime_387.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
616,ec2_cpu_utilization_c6585a.csv,0.0,Linear,0.0,1,Linear,0.5,0.83333333,0.8
617,,,,,,,,,
618,TravelTime_387.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
619,ec2_cpu_utilization_c6585a.csv,0.0,Linear,0.0,1,Linear,0.5,0.83333333,0.9
620,,,,,,,,,
621,TravelTime_387.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
622,ec2_cpu_utilization_c6585a.csv,0.0,Linear,0.0,1,Linear,0.5,0.83333333,1.0
623,,,,,,,,,
624,ec2_cpu_utilization_c6585a.csv,0,Linear,0.0,0,Linear,0.0,1,
625,rogue_agent_key_updown.csv,0.0,Gaussian,0.00083455,1,Gaussian,nan,nan,0.0
626,,,,,,,,,
627,ec2_cpu_utilization_c6585a.csv,0,Linear,0.0,0,Linear,0.0,1,
628,rogue_agent_key_updown.csv,0.0,Gaussian,0.00083455,1,Gaussian,nan,nan,0.1
629,,,,,,,,,
630,ec2_cpu_utilization_c6585a.csv,0,Linear,0.0,0,Linear,0.0,1,
631,rogue_agent_key_updown.csv,0.0,Gaussian,0.00083455,1,Gaussian,nan,nan,0.2
632,,,,,,,,,
633,ec2_cpu_utilization_c6585a.csv,0,Linear,0.0,0,Linear,0.0,1,
634,rogue_agent_key_updown.csv,0.0,Gaussian,0.00083455,1,Gaussian,nan,nan,0.30000000000000004
635,,,,,,,,,
636,ec2_cpu_utilization_c6585a.csv,0,Linear,0.0,0,Linear,0.0,1,
637,rogue_agent_key_updown.csv,0.0,Gaussian,0.00083455,1,Gaussian,nan,nan,0.4
638,,,,,,,,,
639,ec2_cpu_utilization_c6585a.csv,0,Linear,0.0,0,Linear,0.0,1,
640,rogue_agent_key_updown.csv,0.0,Gaussian,0.00083455,1,Gaussian,nan,nan,0.5
641,,,,,,,,,
642,ec2_cpu_utilization_c6585a.csv,0,Linear,0.0,0,Linear,0.0,1,
643,rogue_agent_key_updown.csv,0.0,Gaussian,0.00083455,1,Gaussian,nan,nan,0.6000000000000001
644,,,,,,,,,
645,ec2_cpu_utilization_c6585a.csv,0,Linear,0.0,0,Linear,0.0,1,
646,rogue_agent_key_updown.csv,0.0,Gaussian,0.00083455,1,Gaussian,nan,nan,0.7000000000000001
647,,,,,,,,,
648,ec2_cpu_utilization_c6585a.csv,0,Linear,0.0,0,Linear,0.0,1,
649,rogue_agent_key_updown.csv,0.0,Gaussian,0.00083455,1,Gaussian,nan,nan,0.8
650,,,,,,,,,
651,ec2_cpu_utilization_c6585a.csv,0,Linear,0.0,0,Linear,0.0,1,
652,rogue_agent_key_updown.csv,0.0,Gaussian,0.00083455,1,Gaussian,nan,nan,0.9
653,,,,,,,,,
654,ec2_cpu_utilization_c6585a.csv,0,Linear,0.0,0,Linear,0.0,1,
655,rogue_agent_key_updown.csv,0.0,Gaussian,0.00083455,1,Gaussian,nan,nan,1.0
656,,,,,,,,,
657,rogue_agent_key_updown.csv,0,Gaussian,0.00083455,0,Gaussian,0.00083455,1,
658,rds_cpu_utilization_cc0c53.csv,0.0,Gaussian,1.0,1,Gaussian,0.00083455,1.0,0.0
659,,,,,,,,,
660,rogue_agent_key_updown.csv,0,Gaussian,0.00083455,0,Gaussian,0.00083455,1,
661,rds_cpu_utilization_cc0c53.csv,0.0,Gaussian,1.0,1,Gaussian,0.00083455,1.0,0.1
662,,,,,,,,,
663,rogue_agent_key_updown.csv,0,Gaussian,0.00083455,0,Gaussian,0.00083455,1,
664,rds_cpu_utilization_cc0c53.csv,0.0,Gaussian,1.0,1,Gaussian,0.00083455,1.0,0.2
665,,,,,,,,,
666,rogue_agent_key_updown.csv,0,Gaussian,0.00083455,0,Gaussian,0.00083455,1,
667,rds_cpu_utilization_cc0c53.csv,0.0,Gaussian,1.0,1,Gaussian,0.00083455,1.0,0.30000000000000004
668,,,,,,,,,
669,rogue_agent_key_updown.csv,0,Gaussian,0.00083455,0,Gaussian,0.00083455,1,
670,rds_cpu_utilization_cc0c53.csv,0.0,Gaussian,1.0,1,Gaussian,0.00083455,1.0,0.4
671,,,,,,,,,
672,rogue_agent_key_updown.csv,0,Gaussian,0.00083455,0,Gaussian,0.00083455,1,
673,rds_cpu_utilization_cc0c53.csv,0.0,Gaussian,1.0,1,Gaussian,0.00083455,1.0,0.5
674,,,,,,,,,
675,rogue_agent_key_updown.csv,0,Gaussian,0.00083455,0,Gaussian,0.00083455,1,
676,rds_cpu_utilization_cc0c53.csv,0.0,Gaussian,1.0,1,Gaussian,0.00083455,1.0,0.6000000000000001
677,,,,,,,,,
678,rogue_agent_key_updown.csv,0,Gaussian,0.00083455,0,Gaussian,0.00083455,1,
679,rds_cpu_utilization_cc0c53.csv,0.0,Gaussian,1.0,1,Gaussian,0.00083455,1.0,0.7000000000000001
680,,,,,,,,,
681,rogue_agent_key_updown.csv,0,Gaussian,0.00083455,0,Gaussian,0.00083455,1,
682,rds_cpu_utilization_cc0c53.csv,0.0,Gaussian,1.0,1,Gaussian,0.00083455,1.0,0.8
683,,,,,,,,,
684,rogue_agent_key_updown.csv,0,Gaussian,0.00083455,0,Gaussian,0.00083455,1,
685,rds_cpu_utilization_cc0c53.csv,0.0,Gaussian,1.0,1,Gaussian,0.00083455,1.0,0.9
686,,,,,,,,,
687,rogue_agent_key_updown.csv,0,Gaussian,0.00083455,0,Gaussian,0.00083455,1,
688,rds_cpu_utilization_cc0c53.csv,0.0,Gaussian,1.0,1,Gaussian,0.00083455,1.0,1.0
689,,,,,,,,,
690,rds_cpu_utilization_cc0c53.csv,0,Gaussian,1.0,0,Gaussian,1.0,1,
691,ec2_cpu_utilization_77c1ca.csv,0.0,KMeans,0.03921569,1,KMeans,1.0,1.0,0.0
692,,,,,,,,,
693,rds_cpu_utilization_cc0c53.csv,0,Gaussian,1.0,0,Gaussian,1.0,1,
694,nyc_taxi.csv,0.0,Linear,0.25,1,Linear,0.66666667,0.66666667,0.1
695,,,,,,,,,
696,rds_cpu_utilization_cc0c53.csv,0,Gaussian,1.0,0,Gaussian,1.0,1,
697,nyc_taxi.csv,0.0,Linear,0.25,1,Linear,0.66666667,0.66666667,0.2
698,,,,,,,,,
699,rds_cpu_utilization_cc0c53.csv,0,Gaussian,1.0,0,Gaussian,1.0,1,
700,nyc_taxi.csv,0.0,Linear,0.25,1,Linear,0.66666667,0.66666667,0.30000000000000004
701,,,,,,,,,
702,rds_cpu_utilization_cc0c53.csv,0,Gaussian,1.0,0,Gaussian,1.0,1,
703,nyc_taxi.csv,0.0,Linear,0.25,1,Linear,0.66666667,0.66666667,0.4
704,,,,,,,,,
705,rds_cpu_utilization_cc0c53.csv,0,Gaussian,1.0,0,Gaussian,1.0,1,
706,nyc_taxi.csv,0.0,Linear,0.25,1,Linear,0.66666667,0.66666667,0.5
707,,,,,,,,,
708,rds_cpu_utilization_cc0c53.csv,0,Gaussian,1.0,0,Gaussian,1.0,1,
709,nyc_taxi.csv,0.0,Linear,0.25,1,Linear,0.66666667,0.66666667,0.6000000000000001
710,,,,,,,,,
711,rds_cpu_utilization_cc0c53.csv,0,Gaussian,1.0,0,Gaussian,1.0,1,
712,nyc_taxi.csv,0.0,Linear,0.25,1,Linear,0.66666667,0.66666667,0.7000000000000001
713,,,,,,,,,
714,rds_cpu_utilization_cc0c53.csv,0,Gaussian,1.0,0,Gaussian,1.0,1,
715,nyc_taxi.csv,0.0,Linear,0.25,1,Linear,0.66666667,0.66666667,0.8
716,,,,,,,,,
717,rds_cpu_utilization_cc0c53.csv,0,Gaussian,1.0,0,Gaussian,1.0,1,
718,nyc_taxi.csv,0.0,Linear,0.25,1,Linear,0.66666667,0.66666667,0.9
719,,,,,,,,,
720,rds_cpu_utilization_cc0c53.csv,0,Gaussian,1.0,0,Gaussian,1.0,1,
721,nyc_taxi.csv,0.0,Linear,0.25,1,Linear,0.66666667,0.66666667,1.0
722,,,,,,,,,
723,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
724,ec2_cpu_utilization_5f5533.csv,0.0,KMeans,0.57142857,1,KMeans,0.25,1.0,0.0
725,,,,,,,,,
726,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
727,ec2_cpu_utilization_5f5533.csv,0.0,KMeans,0.57142857,1,KMeans,0.25,1.0,0.1
728,,,,,,,,,
729,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
730,ec2_cpu_utilization_5f5533.csv,0.0,KMeans,0.57142857,1,KMeans,0.25,1.0,0.2
731,,,,,,,,,
732,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
733,ec2_cpu_utilization_5f5533.csv,0.0,KMeans,0.57142857,1,KMeans,0.25,1.0,0.30000000000000004
734,,,,,,,,,
735,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
736,ec2_cpu_utilization_5f5533.csv,0.0,KMeans,0.57142857,1,KMeans,0.25,1.0,0.4
737,,,,,,,,,
738,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
739,ec2_cpu_utilization_5f5533.csv,0.0,KMeans,0.57142857,1,KMeans,0.25,1.0,0.5
740,,,,,,,,,
741,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
742,ec2_cpu_utilization_5f5533.csv,0.0,KMeans,0.57142857,1,KMeans,0.25,1.0,0.6000000000000001
743,,,,,,,,,
744,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
745,ec2_cpu_utilization_5f5533.csv,0.0,KMeans,0.57142857,1,KMeans,0.25,1.0,0.7000000000000001
746,,,,,,,,,
747,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
748,ec2_cpu_utilization_5f5533.csv,0.0,KMeans,0.57142857,1,KMeans,0.25,1.0,0.8
749,,,,,,,,,
750,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
751,ec2_cpu_utilization_5f5533.csv,0.0,KMeans,0.57142857,1,KMeans,0.25,1.0,0.9
752,,,,,,,,,
753,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
754,ec2_cpu_utilization_5f5533.csv,0.0,KMeans,0.57142857,1,KMeans,0.25,1.0,1.0
755,,,,,,,,,
756,ec2_cpu_utilization_5f5533.csv,0,KMeans,0.57142857,0,KMeans,0.57142857,1,
757,ec2_cpu_utilization_77c1ca.csv,0.0,KMeans,0.03921569,1,KMeans,0.57142857,1.0,0.0
758,,,,,,,,,
759,ec2_cpu_utilization_5f5533.csv,0,KMeans,0.57142857,0,KMeans,0.57142857,1,
760,art_daily_flatmiddle.csv,0.0,KMeans,0.02,1,KMeans,0.57142857,1.0,0.1
761,,,,,,,,,
762,ec2_cpu_utilization_5f5533.csv,0,KMeans,0.57142857,0,KMeans,0.57142857,1,
763,art_daily_flatmiddle.csv,0.0,KMeans,0.02,1,KMeans,0.57142857,1.0,0.2
764,,,,,,,,,
765,ec2_cpu_utilization_5f5533.csv,0,KMeans,0.57142857,0,KMeans,0.57142857,1,
766,art_daily_flatmiddle.csv,0.0,KMeans,0.02,1,KMeans,0.57142857,1.0,0.30000000000000004
767,,,,,,,,,
768,ec2_cpu_utilization_5f5533.csv,0,KMeans,0.57142857,0,KMeans,0.57142857,1,
769,art_daily_flatmiddle.csv,0.0,KMeans,0.02,1,KMeans,0.57142857,1.0,0.4
770,,,,,,,,,
771,ec2_cpu_utilization_5f5533.csv,0,KMeans,0.57142857,0,KMeans,0.57142857,1,
772,art_daily_flatmiddle.csv,0.0,KMeans,0.02,1,KMeans,0.57142857,1.0,0.5
773,,,,,,,,,
774,ec2_cpu_utilization_5f5533.csv,0,KMeans,0.57142857,0,KMeans,0.57142857,1,
