,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
66,exchange-3_cpc_results.csv,3942510120184.2183,Linear,0.57142857,3,KMeans,1.0,1.0,0.9
67,exchange-4_cpc_results.csv,3943105533180.7607,Linear,0.66666667,4,KMeans,1.0,1.0,0.9
68,exchange-2_cpm_results.csv,3943607936832.0933,KMeans,0.8,5,KMeans,1.0,1.0,0.9
69,,,,,,,,,
70,exchange-3_cpm_results.csv,0,Linear,1.0,0,Linear,1.0,1,
71,exchange-4_cpm_results.csv,19633993137055.508,KMeans,0.75,1,KMeans,1.0,1.0,1.0
72,exchange-2_cpc_results.csv,19635818912192.82,KMeans,0.33333333,2,KMeans,1.0,1.0,1.0
73,exchange-3_cpc_results.csv,19638876107815.562,Linear,0.57142857,3,KMeans,1.0,1.0,1.0
74,exchange-4_cpc_results.csv,19639617405741.75,Linear,0.66666667,4,KMeans,1.0,1.0,1.0
75,exchange-2_cpm_results.csv,19640242927963.63,KMeans,0.8,5,KMeans,1.0,1.0,1.0
76,,,,,,,,,
77,exchange-4_cpm_results.csv,0,KMeans,0.75,0,KMeans,0.75,1,
78,exchange-2_cpc_results.csv,1013664620.163681,KMeans,0.33333333,1,KMeans,0.75,1.0,0.0
79,exchange-3_cpc_results.csv,2711302904.510605,Linear,0.57142857,2,KMeans,0.75,1.0,0.0
80,exchange-4_cpc_results.csv,3122910426.477749,Linear,0.66666667,3,Linear,0.66666667,0.91666667,0.0
81,exchange-2_cpm_results.csv,3470200478.583679,KMeans,0.8,4,KMeans,0.75,1.0,0.0
82,exchange-3_cpm_results.csv,10902045845981.225,Linear,1.0,5,Linear,0.66666667,0.91666667,0.0
83,,,,,,,,,
84,exchange-4_cpm_results.csv,0,KMeans,0.75,0,KMeans,0.75,1,
85,exchange-2_cpc_results.csv,2090688845.8899536,KMeans,0.33333333,1,KMeans,0.75,1.0,0.1
86,exchange-3_cpc_results.csv,4083538557.65625,Linear,0.57142857,2,KMeans,0.75,1.0,0.1
87,exchange-4_cpc_results.csv,4566753797.039108,Linear,0.66666667,3,Linear,0.66666667,0.91666667,0.1
