,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
110,speed_7578.csv,39793.783645373376,KMeans,0.75,2,KMeans,0.38537271,0.4468761299999999,0.9
111,exchange-4_cpm_results.csv,41780.73002758965,KMeans,0.75,3,KMeans,0.38537271,0.4468761299999999,0.9
112,exchange-3_cpc_results.csv,42643.43709155871,Linear,0.57142857,4,KMeans,0.38537271,0.4468761299999999,0.9
113,exchange-4_cpc_results.csv,42865.64681632912,Linear,0.66666667,5,KMeans,0.38537271,0.4468761299999999,0.9
114,iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,43252.31241473436,KMeans,0.5,6,KMeans,0.38537271,0.4468761299999999,0.9
115,exchange-2_cpm_results.csv,43925.18043098925,KMeans,0.8,7,KMeans,0.38537271,0.4468761299999999,0.9
116,TravelTime_387.csv,43981.38348427026,KMeans,0.66666667,8,KMeans,0.38537271,0.4468761299999999,0.9
117,rogue_agent_key_hold.csv,44226.12434108862,Linear,0.003367,9,KMeans,0.38537271,0.4468761299999999,0.9
118,speed_t4013.csv,44691.54195008553,Linear,1.0,10,KMeans,0.38537271,0.4468761299999999,0.9
119,,,,,,,,,
120,KDD-Cup99 HTTP,0,RPCA,0.93849658,0,RPCA,0.93849658,1,
121,Statlog Shuttle,56885.15293561487,KMeans,0.96766744,1,KMeans,0.38537271,0.4468761299999999,1.0
122,speed_7578.csv,84199.67675783955,KMeans,0.75,2,KMeans,0.38537271,0.4468761299999999,1.0
123,exchange-4_cpm_results.csv,86186.62314005582,KMeans,0.75,3,KMeans,0.38537271,0.4468761299999999,1.0
124,exchange-3_cpc_results.csv,87049.33020402488,Linear,0.57142857,4,KMeans,0.38537271,0.4468761299999999,1.0
125,exchange-4_cpc_results.csv,87271.53992879529,Linear,0.66666667,5,KMeans,0.38537271,0.4468761299999999,1.0
126,iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,87658.20552720052,KMeans,0.5,6,KMeans,0.38537271,0.4468761299999999,1.0
127,exchange-2_cpm_results.csv,88331.07354345542,KMeans,0.8,7,KMeans,0.38537271,0.4468761299999999,1.0
128,TravelTime_387.csv,88387.27659673642,KMeans,0.66666667,8,KMeans,0.38537271,0.4468761299999999,1.0
129,rogue_agent_key_hold.csv,88632.0174535548,Linear,0.003367,9,KMeans,0.38537271,0.4468761299999999,1.0
130,speed_t4013.csv,89097.4350625517,Linear,1.0,10,KMeans,0.38537271,0.4468761299999999,1.0
131,,,,,,,,,
132,Statlog Shuttle,0,KMeans,0.96766744,0,KMeans,0.96766744,1,
133,speed_7578.csv,27334.084237499574,KMeans,0.75,1,KMeans,0.96766744,1.0,0.0
134,exchange-4_cpm_results.csv,29321.030619715846,KMeans,0.75,2,KMeans,0.96766744,1.0,0.0
135,exchange-3_cpc_results.csv,30183.737683684907,Linear,0.57142857,3,KMeans,0.96766744,1.0,0.0
136,exchange-4_cpc_results.csv,30405.947408455315,Linear,0.66666667,4,KMeans,0.96766744,1.0,0.0
137,iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,30792.613006860556,KMeans,0.5,5,KMeans,0.96766744,1.0,0.0
138,exchange-2_cpm_results.csv,31465.481023115444,KMeans,0.8,6,KMeans,0.96766744,1.0,0.0
139,TravelTime_387.csv,31521.684076396457,KMeans,0.66666667,7,KMeans,0.96766744,1.0,0.0
140,rogue_agent_key_hold.csv,31766.42493321482,Linear,0.003367,8,KMeans,0.96766744,1.0,0.0
141,speed_t4013.csv,32231.842542211725,Linear,1.0,9,KMeans,0.96766744,1.0,0.0
142,occupancy_t4013.csv,32234.69458424311,Linear,1.0,10,KMeans,0.96766744,1.0,0.0
143,,,,,,,,,
144,Statlog Shuttle,0,KMeans,0.96766744,0,KMeans,0.96766744,1,
