,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy
67,machine_temperature_system_failure.csv,4.6748834,Linear,0.4,7,Linear,0.14285714,0.34285714
68,ec2_disk_write_bytes_1ef3de.csv,4.6753902,Linear,0.08695652,8,Linear,0.14285714,0.34285714
69,art_daily_flatmiddle.csv,4.675907,KMeans,0.02,9,Linear,0.14285714,0.34285714
70,art_daily_jumpsdown.csv,4.675907,KMeans,0.03030303,10,Linear,0.14285714,0.34285714
71,,,,,,,,
72,exchange-3_cpm_results.csv,0,Linear,1.0,0,Linear,1.0,1
73,Landsat Satellite,1.0565357,Linear,0.71794872,1,Linear,1.0,1.0
74,Speech Accent Data,2.484076,Linear,0.11764706,2,Linear,1.0,1.0
75,Pen-Based Recognition of Handwritten Text (Local),2.895088,KMeans,0.52631579,3,Linear,1.0,1.0
76,Object Images,3.2646446,Gaussian,0.06772229,4,Linear,1.0,1.0
77,ec2_cpu_utilization_c6585a.csv,5.0933437,Linear,0.0,5,Linear,1.0,1.0
78,cpu_utilization_asg_misconfiguration.csv,5.0950894,KMeans,0.00775194,6,Linear,1.0,1.0
79,machine_temperature_system_failure.csv,5.096074,Linear,0.4,7,Linear,1.0,1.0
80,ec2_disk_write_bytes_1ef3de.csv,5.096589,Linear,0.08695652,8,Linear,1.0,1.0
81,art_daily_flatmiddle.csv,5.097114,KMeans,0.02,9,Linear,1.0,1.0
82,art_daily_jumpsdown.csv,5.097114,KMeans,0.03030303,10,Linear,1.0,1.0
83,,,,,,,,
84,machine_temperature_system_failure.csv,0,Linear,0.4,0,Linear,0.4,1
85,Landsat Satellite,1.3485794,Linear,0.71794872,1,Linear,0.4,1.0
86,Speech Accent Data,2.4520514,Linear,0.11764706,2,Linear,0.4,1.0
87,Pen-Based Recognition of Handwritten Text (Local),2.8328044,KMeans,0.52631579,3,Linear,0.4,1.0
88,Object Images,3.3448873,Gaussian,0.06772229,4,Linear,0.4,1.0
89,ec2_cpu_utilization_c6585a.csv,4.993742,Linear,0.0,5,Linear,0.4,1.0
90,cpu_utilization_asg_misconfiguration.csv,4.9954796,KMeans,0.00775194,6,Linear,0.4,1.0
91,machine_temperature_system_failure.csv,4.9964595,Linear,0.4,7,Linear,0.4,1.0
92,ec2_disk_write_bytes_1ef3de.csv,4.996971,Linear,0.08695652,8,Linear,0.4,1.0
93,art_daily_jumpsup.csv,4.9974933,KMeans,0.22222222,9,Linear,0.4,1.0
94,art_daily_flatmiddle.csv,4.9974937,KMeans,0.02,10,Linear,0.4,1.0
95,,,,,,,,
96,ec2_request_latency_system_failure.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1
97,Landsat Satellite,1.0354595,Linear,0.71794872,1,Linear,0.57142857,0.9047619
98,Speech Accent Data,2.4194622,Linear,0.11764706,2,Linear,0.57142857,0.9047619
99,Pen-Based Recognition of Handwritten Text (Local),2.698377,KMeans,0.52631579,3,Linear,0.57142857,0.9047619
100,Object Images,3.4147463,Gaussian,0.06772229,4,Linear,0.57142857,0.9047619
101,ec2_cpu_utilization_c6585a.csv,4.8330464,Linear,0.0,5,Linear,0.57142857,0.9047619
102,cpu_utilization_asg_misconfiguration.csv,4.8347917,KMeans,0.00775194,6,Linear,0.57142857,0.9047619
103,machine_temperature_system_failure.csv,4.835776,Linear,0.4,7,Linear,0.57142857,0.9047619
104,ec2_disk_write_bytes_1ef3de.csv,4.8362904,Linear,0.08695652,8,Linear,0.57142857,0.9047619
105,art_daily_flatmiddle.csv,4.8368154,KMeans,0.02,9,Linear,0.57142857,0.9047619
106,art_daily_jumpsdown.csv,4.8368154,KMeans,0.03030303,10,Linear,0.57142857,0.9047619
107,,,,,,,,
108,ec2_cpu_utilization_825cc2.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1
109,Landsat Satellite,1.6353316,Linear,0.71794872,1,Linear,0.125,0.45833333
110,Speech Accent Data,2.260668,Linear,0.11764706,2,Linear,0.125,0.45833333
111,Pen-Based Recognition of Handwritten Text (Local),2.655265,KMeans,0.52631579,3,Linear,0.125,0.45833333
112,Object Images,3.718092,Gaussian,0.06772229,4,Linear,0.125,0.45833333
113,ec2_cpu_utilization_c6585a.csv,4.805762,Linear,0.0,5,Linear,0.125,0.45833333
114,cpu_utilization_asg_misconfiguration.csv,4.8074965,KMeans,0.00775194,6,Linear,0.125,0.45833333
115,machine_temperature_system_failure.csv,4.8084755,Linear,0.4,7,Linear,0.125,0.45833333
116,ec2_disk_write_bytes_1ef3de.csv,4.8089867,Linear,0.08695652,8,Linear,0.125,0.45833333
117,art_daily_flatmiddle.csv,4.8095083,KMeans,0.02,9,Linear,0.125,0.45833333
118,art_daily_jumpsdown.csv,4.8095083,KMeans,0.03030303,10,Linear,0.125,0.45833333
119,,,,,,,,
120,ec2_network_in_257a54.csv,0,KMeans,0.5,0,KMeans,0.5,1
121,Landsat Satellite,1.2161913,Linear,0.71794872,1,Linear,0.4,0.9
122,Speech Accent Data,2.3700113,Linear,0.11764706,2,Linear,0.4,0.9
123,Pen-Based Recognition of Handwritten Text (Local),2.6419783,KMeans,0.52631579,3,Linear,0.4,0.9
124,Object Images,3.0982885,Gaussian,0.06772229,4,Linear,0.4,0.9
125,ec2_cpu_utilization_c6585a.csv,4.814614,Linear,0.0,5,Linear,0.4,0.9
126,cpu_utilization_asg_misconfiguration.csv,4.816351,KMeans,0.00775194,6,Linear,0.4,0.9
127,machine_temperature_system_failure.csv,4.817331,Linear,0.4,7,Linear,0.4,0.9
128,ec2_disk_write_bytes_1ef3de.csv,4.817843,Linear,0.08695652,8,Linear,0.4,0.9
129,art_daily_flatmiddle.csv,4.8183656,KMeans,0.02,9,Linear,0.4,0.9
130,art_daily_jumpsdown.csv,4.8183656,KMeans,0.03030303,10,Linear,0.4,0.9
131,,,,,,,,
132,exchange-4_cpm_results.csv,0,KMeans,0.75,0,KMeans,0.75,1
133,Landsat Satellite,1.4934902,Linear,0.71794872,1,Linear,0.66666667,0.91666667
134,Speech Accent Data,2.4140909,Linear,0.11764706,2,Linear,0.66666667,0.91666667
135,Pen-Based Recognition of Handwritten Text (Local),2.6814423,KMeans,0.52631579,3,Linear,0.66666667,0.91666667
136,Object Images,3.2098083,Gaussian,0.06772229,4,Linear,0.66666667,0.91666667
137,ec2_cpu_utilization_c6585a.csv,4.839869,Linear,0.0,5,Linear,0.66666667,0.91666667
138,cpu_utilization_asg_misconfiguration.csv,4.8415933,KMeans,0.00775194,6,Linear,0.66666667,0.91666667
139,machine_temperature_system_failure.csv,4.8425646,Linear,0.4,7,Linear,0.66666667,0.91666667
140,ec2_disk_write_bytes_1ef3de.csv,4.8430724,Linear,0.08695652,8,Linear,0.66666667,0.91666667
141,art_daily_flatmiddle.csv,4.8435903,KMeans,0.02,9,Linear,0.66666667,0.91666667
142,art_daily_jumpsdown.csv,4.8435903,KMeans,0.03030303,10,Linear,0.66666667,0.91666667
143,,,,,,,,
144,TravelTime_387.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1
145,Landsat Satellite,1.2313643,Linear,0.71794872,1,Linear,0.5,0.83333333
146,Speech Accent Data,2.3441262,Linear,0.11764706,2,Linear,0.5,0.83333333
147,Pen-Based Recognition of Handwritten Text (Local),2.6085007,KMeans,0.52631579,3,Linear,0.5,0.83333333
148,Object Images,3.6113129,Gaussian,0.06772229,4,Linear,0.5,0.83333333
149,ec2_cpu_utilization_c6585a.csv,4.8225374,Linear,0.0,5,Linear,0.5,0.83333333
150,cpu_utilization_asg_misconfiguration.csv,4.824241,KMeans,0.00775194,6,Linear,0.5,0.83333333
151,machine_temperature_system_failure.csv,4.825201,Linear,0.4,7,Linear,0.5,0.83333333
152,ec2_disk_write_bytes_1ef3de.csv,4.825702,Linear,0.08695652,8,Linear,0.5,0.83333333
153,art_daily_flatmiddle.csv,4.826214,KMeans,0.02,9,Linear,0.5,0.83333333
154,art_daily_jumpsdown.csv,4.826214,KMeans,0.03030303,10,Linear,0.5,0.83333333
155,,,,,,,,
156,ec2_cpu_utilization_c6585a.csv,0,Linear,0.0,0,Linear,0.0,1
157,Landsat Satellite,1.0221438,Linear,0.71794872,1,Linear,0.0,1.0
158,Speech Accent Data,2.6812494,Linear,0.11764706,2,Linear,0.0,1.0
159,Pen-Based Recognition of Handwritten Text (Local),3.003928,KMeans,0.52631579,3,Linear,0.0,1.0
160,Object Images,3.0515995,Gaussian,0.06772229,4,Linear,0.0,1.0
161,ec2_cpu_utilization_c6585a.csv,5.128261,Linear,0.0,5,Linear,0.0,1.0
162,cpu_utilization_asg_misconfiguration.csv,5.129989,KMeans,0.00775194,6,Linear,0.0,1.0
163,machine_temperature_system_failure.csv,5.1309633,Linear,0.4,7,Linear,0.0,1.0
164,ec2_disk_write_bytes_1ef3de.csv,5.1314716,Linear,0.08695652,8,Linear,0.0,1.0
165,art_daily_flatmiddle.csv,5.13199,KMeans,0.02,9,Linear,0.0,1.0
166,art_daily_jumpsdown.csv,5.13199,KMeans,0.03030303,10,Linear,0.0,1.0
167,,,,,,,,
168,rogue_agent_key_updown.csv,0,Gaussian,0.00083455,0,Gaussian,0.00083455,1
