,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
72,speed_7578.csv,0,KMeans,0.75,0,KMeans,0.75,1,
73,speed_6005.csv,1684410338128.1392,Linear,0.66666667,1,Linear,0.4,0.65,0.8
74,occupancy_6005.csv,1684430824950.0898,Linear,1.0,2,Linear,0.4,0.65,0.8
75,TravelTime_451.csv,1684471756535.863,KMeans,0.4,3,Linear,0.4,0.65,0.8
76,nyc_taxi.csv,1684491794969.8665,Linear,0.25,4,Linear,0.4,0.65,0.8
77,occupancy_t4013.csv,1684689849226.7114,Linear,1.0,5,Linear,0.4,0.65,0.8
78,speed_t4013.csv,1684690448922.006,Linear,1.0,6,Linear,0.4,0.65,0.8
79,TravelTime_387.csv,1684699812981.6968,KMeans,0.66666667,7,Linear,0.4,0.65,0.8
80,,,,,,,,,
81,speed_7578.csv,0,KMeans,0.75,0,KMeans,0.75,1,
82,speed_6005.csv,15462578658758.99,Linear,0.66666667,1,Linear,0.4,0.65,0.9
83,occupancy_6005.csv,15462630984954.668,Linear,1.0,2,Linear,0.4,0.65,0.9
84,TravelTime_451.csv,15462735050381.963,KMeans,0.4,3,Linear,0.4,0.65,0.9
85,nyc_taxi.csv,15462785996462.637,Linear,0.25,4,Linear,0.4,0.65,0.9
86,occupancy_t4013.csv,15463289521640.488,Linear,1.0,5,Linear,0.4,0.65,0.9
87,speed_t4013.csv,15463290963096.621,Linear,1.0,6,Linear,0.4,0.65,0.9
88,TravelTime_387.csv,15463314808939.805,KMeans,0.66666667,7,Linear,0.4,0.65,0.9
89,,,,,,,,,
90,speed_7578.csv,0,KMeans,0.75,0,KMeans,0.75,1,
91,speed_6005.csv,87858259019675.9,Linear,0.66666667,1,Linear,0.4,0.65,1.0
92,occupancy_6005.csv,87858333266785.84,Linear,1.0,2,Linear,0.4,0.65,1.0
93,TravelTime_451.csv,87858481085925.19,KMeans,0.4,3,Linear,0.4,0.65,1.0
94,nyc_taxi.csv,87858553452069.7,Linear,0.25,4,Linear,0.4,0.65,1.0
95,occupancy_t4013.csv,87859268683380.02,Linear,1.0,5,Linear,0.4,0.65,1.0
96,speed_t4013.csv,87859270758478.86,Linear,1.0,6,Linear,0.4,0.65,1.0
97,TravelTime_387.csv,87859304606578.33,KMeans,0.66666667,7,Linear,0.4,0.65,1.0
98,,,,,,,,,
99,TravelTime_387.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
100,speed_t4013.csv,34866002.21455097,Linear,1.0,1,Linear,0.5,0.83333333,0.0
101,occupancy_t4013.csv,37009809.42960739,Linear,1.0,2,Linear,0.5,0.83333333,0.0
102,nyc_taxi.csv,773807134.4403992,Linear,0.25,3,Linear,0.5,0.83333333,0.0
103,TravelTime_451.csv,848355192.6323662,KMeans,0.4,4,Linear,0.5,0.83333333,0.0
104,occupancy_6005.csv,1000631695.2706718,Linear,1.0,5,Linear,0.5,0.83333333,0.0
105,speed_6005.csv,1077099400.5464287,Linear,0.66666667,6,Linear,0.5,0.83333333,0.0
106,speed_7578.csv,90508134908748.2,KMeans,0.75,7,Linear,0.5,0.83333333,0.0
107,,,,,,,,,
108,TravelTime_387.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
109,speed_t4013.csv,10601600.77490902,Linear,1.0,1,Linear,0.5,0.83333333,0.1
110,occupancy_t4013.csv,12466586.910987854,Linear,1.0,2,Linear,0.5,0.83333333,0.1
111,nyc_taxi.csv,649559851.9999037,Linear,0.25,3,Linear,0.5,0.83333333,0.1
112,TravelTime_451.csv,714020031.8031263,KMeans,0.4,4,Linear,0.5,0.83333333,0.1
113,occupancy_6005.csv,845690432.9676161,Linear,1.0,5,Linear,0.5,0.83333333,0.1
114,speed_6005.csv,911777940.3181219,Linear,0.66666667,6,Linear,0.5,0.83333333,0.1
