,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
210,occupancy_6005.csv,3449960422.8682766,Linear,1.0,3,Linear,0.25,1.0,0.1
211,nyc_taxi.csv,3450190742.090373,Linear,0.25,4,Linear,0.25,1.0,0.1
212,TravelTime_451.csv,3450823480.069405,KMeans,0.4,5,Linear,0.25,1.0,0.1
213,occupancy_t4013.csv,3457699209.8537483,Linear,1.0,6,Linear,0.25,1.0,0.1
214,speed_t4013.csv,3457731808.803744,Linear,1.0,7,Linear,0.25,1.0,0.1
215,,,,,,,,,
216,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
217,TravelTime_387.csv,3209034961.561903,KMeans,0.66666667,1,KMeans,0.25,1.0,0.2
218,nyc_taxi.csv,3447813945.0058293,Linear,0.25,2,KMeans,0.25,1.0,0.2
219,speed_6005.csv,3449549472.354897,Linear,0.66666667,3,Linear,0.25,1.0,0.2
220,occupancy_6005.csv,3449960422.8682766,Linear,1.0,4,Linear,0.25,1.0,0.2
221,TravelTime_451.csv,3450823480.069405,KMeans,0.4,5,Linear,0.25,1.0,0.2
222,occupancy_t4013.csv,3457699209.8537483,Linear,1.0,6,Linear,0.25,1.0,0.2
223,speed_t4013.csv,3457731808.803744,Linear,1.0,7,Linear,0.25,1.0,0.2
224,,,,,,,,,
225,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
226,TravelTime_387.csv,3209034961.561903,KMeans,0.66666667,1,KMeans,0.25,1.0,0.30000000000000004
227,nyc_taxi.csv,3443535710.25365,Linear,0.25,2,KMeans,0.25,1.0,0.30000000000000004
228,speed_6005.csv,3449549472.354897,Linear,0.66666667,3,Linear,0.25,1.0,0.30000000000000004
229,occupancy_6005.csv,3449960422.8682766,Linear,1.0,4,Linear,0.25,1.0,0.30000000000000004
230,TravelTime_451.csv,3450823480.069405,KMeans,0.4,5,Linear,0.25,1.0,0.30000000000000004
231,occupancy_t4013.csv,3457699209.8537483,Linear,1.0,6,Linear,0.25,1.0,0.30000000000000004
232,speed_t4013.csv,3457731808.803744,Linear,1.0,7,Linear,0.25,1.0,0.30000000000000004
233,,,,,,,,,
234,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
235,TravelTime_387.csv,3209034961.561903,KMeans,0.66666667,1,KMeans,0.25,1.0,0.4
236,nyc_taxi.csv,3436120103.3498735,Linear,0.25,2,KMeans,0.25,1.0,0.4
237,speed_6005.csv,3449549472.354897,Linear,0.66666667,3,Linear,0.25,1.0,0.4
238,occupancy_6005.csv,3449960422.8682766,Linear,1.0,4,Linear,0.25,1.0,0.4
239,TravelTime_451.csv,3450823480.069405,KMeans,0.4,5,Linear,0.25,1.0,0.4
240,occupancy_t4013.csv,3457699209.8537483,Linear,1.0,6,Linear,0.25,1.0,0.4
241,speed_t4013.csv,3457731808.803744,Linear,1.0,7,Linear,0.25,1.0,0.4
242,,,,,,,,,
243,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
244,TravelTime_387.csv,3209034961.561903,KMeans,0.66666667,1,KMeans,0.25,1.0,0.5
245,nyc_taxi.csv,3423142791.268264,Linear,0.25,2,KMeans,0.25,1.0,0.5
246,speed_6005.csv,3449549472.354897,Linear,0.66666667,3,Linear,0.25,1.0,0.5
247,occupancy_6005.csv,3449960422.8682766,Linear,1.0,4,Linear,0.25,1.0,0.5
248,TravelTime_451.csv,3450823480.069405,KMeans,0.4,5,Linear,0.25,1.0,0.5
249,occupancy_t4013.csv,3457699209.8537483,Linear,1.0,6,Linear,0.25,1.0,0.5
250,speed_t4013.csv,3457731808.803744,Linear,1.0,7,Linear,0.25,1.0,0.5
251,,,,,,,,,
252,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
253,TravelTime_387.csv,3209034961.561903,KMeans,0.66666667,1,KMeans,0.25,1.0,0.6000000000000001
254,nyc_taxi.csv,3399783629.521367,Linear,0.25,2,KMeans,0.25,1.0,0.6000000000000001
255,speed_6005.csv,3449549472.354897,Linear,0.66666667,3,Linear,0.25,1.0,0.6000000000000001
256,occupancy_6005.csv,3449960422.8682766,Linear,1.0,4,Linear,0.25,1.0,0.6000000000000001
257,TravelTime_451.csv,3450823480.069405,KMeans,0.4,5,Linear,0.25,1.0,0.6000000000000001
258,occupancy_t4013.csv,3457699209.8537483,Linear,1.0,6,Linear,0.25,1.0,0.6000000000000001
259,speed_t4013.csv,3457731808.803744,Linear,1.0,7,Linear,0.25,1.0,0.6000000000000001
260,,,,,,,,,
261,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
262,TravelTime_387.csv,3209034961.561903,KMeans,0.66666667,1,KMeans,0.25,1.0,0.7000000000000001
263,nyc_taxi.csv,3356179860.927159,Linear,0.25,2,KMeans,0.25,1.0,0.7000000000000001
264,speed_6005.csv,3449549472.354897,Linear,0.66666667,3,Linear,0.25,1.0,0.7000000000000001
265,occupancy_6005.csv,3449960422.8682766,Linear,1.0,4,Linear,0.25,1.0,0.7000000000000001
266,TravelTime_451.csv,3450823480.069405,KMeans,0.4,5,Linear,0.25,1.0,0.7000000000000001
267,occupancy_t4013.csv,3457699209.8537483,Linear,1.0,6,Linear,0.25,1.0,0.7000000000000001
268,speed_t4013.csv,3457731808.803744,Linear,1.0,7,Linear,0.25,1.0,0.7000000000000001
269,,,,,,,,,
270,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
271,TravelTime_387.csv,3209034961.561903,KMeans,0.66666667,1,KMeans,0.25,1.0,0.8
272,nyc_taxi.csv,3271463967.658412,Linear,0.25,2,KMeans,0.25,1.0,0.8
273,speed_6005.csv,3449549472.354897,Linear,0.66666667,3,Linear,0.25,1.0,0.8
274,occupancy_6005.csv,3449960422.8682766,Linear,1.0,4,Linear,0.25,1.0,0.8
275,TravelTime_451.csv,3450823480.069405,KMeans,0.4,5,Linear,0.25,1.0,0.8
276,occupancy_t4013.csv,3457699209.8537483,Linear,1.0,6,Linear,0.25,1.0,0.8
277,speed_t4013.csv,3457731808.803744,Linear,1.0,7,Linear,0.25,1.0,0.8
278,,,,,,,,,
279,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
280,nyc_taxi.csv,3099914283.7892,Linear,0.25,1,Linear,0.25,1.0,0.9
281,TravelTime_387.csv,3209034961.561903,KMeans,0.66666667,2,KMeans,0.25,1.0,0.9
282,speed_6005.csv,3449549472.354897,Linear,0.66666667,3,Linear,0.25,1.0,0.9
283,occupancy_6005.csv,3449960422.8682766,Linear,1.0,4,Linear,0.25,1.0,0.9
284,TravelTime_451.csv,3450823480.069405,KMeans,0.4,5,Linear,0.25,1.0,0.9
285,occupancy_t4013.csv,3457699209.8537483,Linear,1.0,6,Linear,0.25,1.0,0.9
286,speed_t4013.csv,3457731808.803744,Linear,1.0,7,Linear,0.25,1.0,0.9
287,,,,,,,,,
288,nyc_taxi.csv,0,Linear,0.25,0,Linear,0.25,1,
289,nyc_taxi.csv,2737753840.0653076,Linear,0.25,1,Linear,0.25,1.0,1.0
290,TravelTime_387.csv,3209034961.561903,KMeans,0.66666667,2,KMeans,0.25,1.0,1.0
291,speed_6005.csv,3449549472.354897,Linear,0.66666667,3,Linear,0.25,1.0,1.0
292,occupancy_6005.csv,3449960422.8682766,Linear,1.0,4,Linear,0.25,1.0,1.0
293,TravelTime_451.csv,3450823480.069405,KMeans,0.4,5,Linear,0.25,1.0,1.0
294,occupancy_t4013.csv,3457699209.8537483,Linear,1.0,6,Linear,0.25,1.0,1.0
