,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy
68,ambient_temperature_system_failure.csv,0.67219603,KMeans,0.8,8,KMeans,0.96766744,1.0
69,Object Images,0.8050126,Gaussian,0.06772229,9,KMeans,0.96766744,1.0
70,art_increase_spike_density.csv,0.95069766,KMeans,0.15384615,10,KMeans,0.96766744,1.0
71,,,,,,,,
72,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1
73,ec2_cpu_utilization_c6585a.csv,0.016210318,Linear,0.0,1,Linear,0.0663518,0.99862951
74,Pen-Based Recognition of Handwritten Text,0.07154405,KMeans,0.88648649,2,KMeans,0.05851859,0.9907963
75,Letter Recognition,0.17148817,KMeans,0.44545455,3,KMeans,0.05851859,0.9907963
76,Landsat Satellite,0.24647403,Linear,0.71794872,4,KMeans,0.05851859,0.9907963
77,Statlog Shuttle,0.36790383,KMeans,0.96766744,5,KMeans,0.05851859,0.9907963
78,nyc_taxi.csv,0.49502766,Linear,0.25,6,KMeans,0.05851859,0.9907963
79,ambient_temperature_system_failure.csv,0.56586933,KMeans,0.8,7,KMeans,0.05851859,0.9907963
80,Pen-Based Recognition of Handwritten Text (Local),0.6250105,KMeans,0.52631579,8,KMeans,0.05851859,0.9907963
81,Object Images,0.8658564,Gaussian,0.06772229,9,KMeans,0.05851859,0.9907963
82,art_increase_spike_density.csv,0.991047,KMeans,0.15384615,10,KMeans,0.05851859,0.9907963
83,,,,,,,,
84,Speech Accent Data,0,Linear,0.11764706,0,Linear,0.11764706,1
85,Pen-Based Recognition of Handwritten Text,0.012853146,KMeans,0.88648649,1,KMeans,0.05384615,0.93619909
86,ec2_cpu_utilization_c6585a.csv,0.07738924,Linear,0.0,2,KMeans,0.05384615,0.93619909
87,Letter Recognition,0.10977411,KMeans,0.44545455,3,KMeans,0.05384615,0.93619909
88,Landsat Satellite,0.19011915,Linear,0.71794872,4,KMeans,0.05384615,0.93619909
89,Statlog Shuttle,0.3302735,KMeans,0.96766744,5,KMeans,0.05384615,0.93619909
90,nyc_taxi.csv,0.43119335,Linear,0.25,6,KMeans,0.05384615,0.93619909
91,Pen-Based Recognition of Handwritten Text (Local),0.5754986,KMeans,0.52631579,7,KMeans,0.05384615,0.93619909
92,ambient_temperature_system_failure.csv,0.6138147,KMeans,0.8,8,KMeans,0.05384615,0.93619909
93,Object Images,0.8171886,Gaussian,0.06772229,9,KMeans,0.05384615,0.93619909
94,art_increase_spike_density.csv,0.9448028,KMeans,0.15384615,10,KMeans,0.05384615,0.93619909
95,,,,,,,,
96,Pen-Based Recognition of Handwritten Text,0,KMeans,0.88648649,0,KMeans,0.88648649,1
97,Pen-Based Recognition of Handwritten Text,0.037274003,KMeans,0.88648649,1,KMeans,0.88648649,1.0
98,ec2_cpu_utilization_c6585a.csv,0.043973684,Linear,0.0,2,KMeans,0.88648649,1.0
99,Letter Recognition,0.11396873,KMeans,0.44545455,3,KMeans,0.88648649,1.0
100,Landsat Satellite,0.21266067,Linear,0.71794872,4,KMeans,0.88648649,1.0
101,Statlog Shuttle,0.33997977,KMeans,0.96766744,5,KMeans,0.88648649,1.0
102,nyc_taxi.csv,0.38212967,Linear,0.25,6,KMeans,0.88648649,1.0
103,Pen-Based Recognition of Handwritten Text (Local),0.6186298,KMeans,0.52631579,7,KMeans,0.88648649,1.0
104,ambient_temperature_system_failure.csv,0.6860813,KMeans,0.8,8,KMeans,0.88648649,1.0
105,Object Images,0.79530776,Gaussian,0.06772229,9,KMeans,0.88648649,1.0
106,art_increase_spike_density.csv,0.9584686,KMeans,0.15384615,10,KMeans,0.88648649,1.0
107,,,,,,,,
108,Landsat Satellite,0,Linear,0.71794872,0,Linear,0.71794872,1
109,Pen-Based Recognition of Handwritten Text,0.011470795,KMeans,0.88648649,1,KMeans,0.65517241,0.93722369
110,Letter Recognition,0.057219386,KMeans,0.44545455,2,KMeans,0.65517241,0.93722369
111,ec2_cpu_utilization_c6585a.csv,0.10889614,Linear,0.0,3,KMeans,0.65517241,0.93722369
112,Landsat Satellite,0.13266611,Linear,0.71794872,4,KMeans,0.65517241,0.93722369
113,Statlog Shuttle,0.26696134,KMeans,0.96766744,5,KMeans,0.65517241,0.93722369
114,nyc_taxi.csv,0.3330083,Linear,0.25,6,KMeans,0.65517241,0.93722369
115,Pen-Based Recognition of Handwritten Text (Local),0.51099694,KMeans,0.52631579,7,KMeans,0.65517241,0.93722369
116,ambient_temperature_system_failure.csv,0.73285353,KMeans,0.8,8,KMeans,0.65517241,0.93722369
117,Object Images,0.8944348,Gaussian,0.06772229,9,KMeans,0.65517241,0.93722369
118,art_increase_spike_density.csv,0.90538716,KMeans,0.15384615,10,KMeans,0.65517241,0.93722369
119,,,,,,,,
120,ambient_temperature_system_failure.csv,0,KMeans,0.8,0,KMeans,0.8,1
121,ec2_cpu_utilization_c6585a.csv,0.06482601,Linear,0.0,1,Linear,0.14285714,0.34285714
122,Pen-Based Recognition of Handwritten Text,0.072312355,KMeans,0.88648649,2,KMeans,0.8,1.0
123,Letter Recognition,0.15128577,KMeans,0.44545455,3,KMeans,0.8,1.0
124,Landsat Satellite,0.20054471,Linear,0.71794872,4,KMeans,0.8,1.0
125,nyc_taxi.csv,0.20855212,Linear,0.25,5,Linear,0.14285714,0.34285714
126,Statlog Shuttle,0.3185357,KMeans,0.96766744,6,KMeans,0.8,1.0
127,Pen-Based Recognition of Handwritten Text (Local),0.60869765,KMeans,0.52631579,7,KMeans,0.8,1.0
128,Object Images,0.8662882,Gaussian,0.06772229,8,KMeans,0.8,1.0
129,ambient_temperature_system_failure.csv,0.89626503,KMeans,0.8,9,KMeans,0.8,1.0
130,art_increase_spike_density.csv,0.9368263,KMeans,0.15384615,10,KMeans,0.8,1.0
131,,,,,,,,
132,exchange-3_cpm_results.csv,0,Linear,1.0,0,Linear,1.0,1
133,Pen-Based Recognition of Handwritten Text,0.05271423,KMeans,0.88648649,1,KMeans,1.0,1.0
134,ec2_cpu_utilization_c6585a.csv,0.053932667,Linear,0.0,2,KMeans,1.0,1.0
135,Letter Recognition,0.11597228,KMeans,0.44545455,3,KMeans,1.0,1.0
136,Landsat Satellite,0.2342323,Linear,0.71794872,4,KMeans,1.0,1.0
137,Statlog Shuttle,0.34698796,KMeans,0.96766744,5,KMeans,1.0,1.0
138,nyc_taxi.csv,0.4584973,Linear,0.25,6,KMeans,1.0,1.0
139,Pen-Based Recognition of Handwritten Text (Local),0.5812677,KMeans,0.52631579,7,KMeans,1.0,1.0
140,ambient_temperature_system_failure.csv,0.5867362,KMeans,0.8,8,KMeans,1.0,1.0
141,Object Images,0.8078635,Gaussian,0.06772229,9,KMeans,1.0,1.0
142,art_increase_spike_density.csv,0.946602,KMeans,0.15384615,10,KMeans,1.0,1.0
143,,,,,,,,
144,machine_temperature_system_failure.csv,0,Linear,0.4,0,Linear,0.4,1
145,ec2_cpu_utilization_c6585a.csv,0.029147506,Linear,0.0,1,Linear,0.4,1.0
146,Pen-Based Recognition of Handwritten Text,0.06423974,KMeans,0.88648649,2,KMeans,0.4,1.0
147,Letter Recognition,0.1460861,KMeans,0.44545455,3,KMeans,0.4,1.0
148,Landsat Satellite,0.24004054,Linear,0.71794872,4,KMeans,0.4,1.0
149,Statlog Shuttle,0.37565958,KMeans,0.96766744,5,KMeans,0.4,1.0
150,ambient_temperature_system_failure.csv,0.39619887,KMeans,0.8,6,KMeans,0.4,1.0
151,nyc_taxi.csv,0.61373496,Linear,0.25,7,KMeans,0.4,1.0
152,Pen-Based Recognition of Handwritten Text (Local),0.6196228,KMeans,0.52631579,8,KMeans,0.4,1.0
153,Object Images,0.7840401,Gaussian,0.06772229,9,KMeans,0.4,1.0
154,art_increase_spike_density.csv,0.9866808,KMeans,0.15384615,10,KMeans,0.4,1.0
155,,,,,,,,
156,ec2_request_latency_system_failure.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1
157,ec2_cpu_utilization_c6585a.csv,0.033376336,Linear,0.0,1,Linear,0.57142857,0.9047619
158,Pen-Based Recognition of Handwritten Text,0.045981288,KMeans,0.88648649,2,KMeans,0.66666667,1.0
159,Letter Recognition,0.10733974,KMeans,0.44545455,3,KMeans,0.66666667,1.0
160,Landsat Satellite,0.2310363,Linear,0.71794872,4,KMeans,0.66666667,1.0
161,Statlog Shuttle,0.34339607,KMeans,0.96766744,5,KMeans,0.66666667,1.0
162,ambient_temperature_system_failure.csv,0.48886955,KMeans,0.8,6,KMeans,0.66666667,1.0
163,nyc_taxi.csv,0.5349834,Linear,0.25,7,KMeans,0.66666667,1.0
164,Pen-Based Recognition of Handwritten Text (Local),0.63552237,KMeans,0.52631579,8,KMeans,0.66666667,1.0
165,Object Images,0.7689549,Gaussian,0.06772229,9,KMeans,0.66666667,1.0
166,art_increase_spike_density.csv,0.97573525,KMeans,0.15384615,10,KMeans,0.66666667,1.0
167,,,,,,,,
168,speed_7578.csv,0,KMeans,0.75,0,KMeans,0.75,1
169,ec2_cpu_utilization_c6585a.csv,0.05914128,Linear,0.0,1,Linear,0.4,0.65
170,Pen-Based Recognition of Handwritten Text,0.06022644,KMeans,0.88648649,2,KMeans,0.75,1.0
171,Letter Recognition,0.12380421,KMeans,0.44545455,3,KMeans,0.75,1.0
172,Landsat Satellite,0.20252919,Linear,0.71794872,4,KMeans,0.75,1.0
173,Statlog Shuttle,0.33780313,KMeans,0.96766744,5,KMeans,0.75,1.0
174,nyc_taxi.csv,0.42859578,Linear,0.25,6,KMeans,0.75,1.0
175,Pen-Based Recognition of Handwritten Text (Local),0.5438676,KMeans,0.52631579,7,KMeans,0.75,1.0
176,ambient_temperature_system_failure.csv,0.6131507,KMeans,0.8,8,KMeans,0.75,1.0
177,Object Images,0.79007804,Gaussian,0.06772229,9,KMeans,0.75,1.0
178,art_increase_spike_density.csv,0.9624573,KMeans,0.15384615,10,KMeans,0.75,1.0
179,,,,,,,,
180,ec2_cpu_utilization_825cc2.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1
181,ec2_cpu_utilization_c6585a.csv,0.039063454,Linear,0.0,1,Linear,0.125,0.45833333
182,Pen-Based Recognition of Handwritten Text,0.063803315,KMeans,0.88648649,2,KMeans,0.66666667,1.0
183,Letter Recognition,0.17450047,KMeans,0.44545455,3,KMeans,0.66666667,1.0
184,Landsat Satellite,0.24109316,Linear,0.71794872,4,KMeans,0.66666667,1.0
185,Statlog Shuttle,0.3582511,KMeans,0.96766744,5,KMeans,0.66666667,1.0
186,nyc_taxi.csv,0.4756496,Linear,0.25,6,KMeans,0.66666667,1.0
187,ambient_temperature_system_failure.csv,0.55850077,KMeans,0.8,7,KMeans,0.66666667,1.0
188,Pen-Based Recognition of Handwritten Text (Local),0.59648514,KMeans,0.52631579,8,KMeans,0.66666667,1.0
189,Object Images,0.82894254,Gaussian,0.06772229,9,KMeans,0.66666667,1.0
190,art_increase_spike_density.csv,0.9537303,KMeans,0.15384615,10,KMeans,0.66666667,1.0
191,,,,,,,,
192,ec2_network_in_257a54.csv,0,KMeans,0.5,0,KMeans,0.5,1
193,ec2_cpu_utilization_c6585a.csv,0.05663073,Linear,0.0,1,Linear,0.4,0.9
194,Pen-Based Recognition of Handwritten Text,0.062313676,KMeans,0.88648649,2,KMeans,0.5,1.0
195,Letter Recognition,0.16146302,KMeans,0.44545455,3,KMeans,0.5,1.0
196,Landsat Satellite,0.22580588,Linear,0.71794872,4,KMeans,0.5,1.0
197,Statlog Shuttle,0.33946836,KMeans,0.96766744,5,KMeans,0.5,1.0
198,nyc_taxi.csv,0.36121535,Linear,0.25,6,KMeans,0.5,1.0
199,Pen-Based Recognition of Handwritten Text (Local),0.5667231,KMeans,0.52631579,7,KMeans,0.5,1.0
200,ambient_temperature_system_failure.csv,0.69995475,KMeans,0.8,8,KMeans,0.5,1.0
201,Object Images,0.83111167,Gaussian,0.06772229,9,KMeans,0.5,1.0
202,art_increase_spike_density.csv,0.96201485,KMeans,0.15384615,10,KMeans,0.5,1.0
203,,,,,,,,
204,exchange-4_cpm_results.csv,0,KMeans,0.75,0,KMeans,0.75,1
205,ec2_cpu_utilization_c6585a.csv,0.03264022,Linear,0.0,1,Linear,0.66666667,0.91666667
206,Pen-Based Recognition of Handwritten Text,0.09977627,KMeans,0.88648649,2,KMeans,0.75,1.0
207,Letter Recognition,0.18329012,KMeans,0.44545455,3,KMeans,0.75,1.0
208,Landsat Satellite,0.28213656,Linear,0.71794872,4,KMeans,0.75,1.0
209,Statlog Shuttle,0.38790107,KMeans,0.96766744,5,KMeans,0.75,1.0
210,ambient_temperature_system_failure.csv,0.48640823,KMeans,0.8,6,KMeans,0.75,1.0
211,nyc_taxi.csv,0.5433322,Linear,0.25,7,KMeans,0.75,1.0
212,Pen-Based Recognition of Handwritten Text (Local),0.57636535,KMeans,0.52631579,8,KMeans,0.75,1.0
213,Object Images,0.8067813,Gaussian,0.06772229,9,KMeans,0.75,1.0
214,art_increase_spike_density.csv,0.98033965,KMeans,0.15384615,10,KMeans,0.75,1.0
215,,,,,,,,
216,TravelTime_387.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1
217,ec2_cpu_utilization_c6585a.csv,0.042207718,Linear,0.0,1,Linear,0.5,0.83333333
218,Pen-Based Recognition of Handwritten Text,0.044243455,KMeans,0.88648649,2,KMeans,0.66666667,1.0
219,Letter Recognition,0.12289715,KMeans,0.44545455,3,KMeans,0.66666667,1.0
220,Landsat Satellite,0.23282206,Linear,0.71794872,4,KMeans,0.66666667,1.0
221,Statlog Shuttle,0.37626326,KMeans,0.96766744,5,KMeans,0.66666667,1.0
222,nyc_taxi.csv,0.39144683,Linear,0.25,6,KMeans,0.66666667,1.0
223,Pen-Based Recognition of Handwritten Text (Local),0.58788204,KMeans,0.52631579,7,KMeans,0.66666667,1.0
224,ambient_temperature_system_failure.csv,0.67790115,KMeans,0.8,8,KMeans,0.66666667,1.0
225,Object Images,0.836589,Gaussian,0.06772229,9,KMeans,0.66666667,1.0
226,art_increase_spike_density.csv,0.96422523,KMeans,0.15384615,10,KMeans,0.66666667,1.0
227,,,,,,,,
228,ec2_cpu_utilization_c6585a.csv,0,Linear,0.0,0,Linear,0.0,1
229,ec2_cpu_utilization_c6585a.csv,0.0516268,Linear,0.0,1,Linear,0.0,1.0
230,Pen-Based Recognition of Handwritten Text,0.05771172,KMeans,0.88648649,2,KMeans,0.0,1.0
231,Letter Recognition,0.1181066,KMeans,0.44545455,3,KMeans,0.0,1.0
232,Landsat Satellite,0.21991408,Linear,0.71794872,4,KMeans,0.0,1.0
233,Statlog Shuttle,0.36174047,KMeans,0.96766744,5,KMeans,0.0,1.0
234,nyc_taxi.csv,0.44454145,Linear,0.25,6,KMeans,0.0,1.0
235,Pen-Based Recognition of Handwritten Text (Local),0.581216,KMeans,0.52631579,7,KMeans,0.0,1.0
236,ambient_temperature_system_failure.csv,0.5907905,KMeans,0.8,8,KMeans,0.0,1.0
237,Object Images,0.83358335,Gaussian,0.06772229,9,KMeans,0.0,1.0
238,art_increase_spike_density.csv,0.9473113,KMeans,0.15384615,10,KMeans,0.0,1.0
239,,,,,,,,
240,rogue_agent_key_updown.csv,0,Gaussian,0.00083455,0,Gaussian,0.00083455,1
241,Pen-Based Recognition of Handwritten Text,0.015504718,KMeans,0.88648649,1,KMeans,0.00075287,0.99991832
242,ec2_cpu_utilization_c6585a.csv,0.068327904,Linear,0.0,2,KMeans,0.00075287,0.99991832
243,Letter Recognition,0.11295283,KMeans,0.44545455,3,KMeans,0.00075287,0.99991832
244,Landsat Satellite,0.17943096,Linear,0.71794872,4,KMeans,0.00075287,0.99991832
245,Statlog Shuttle,0.29027712,KMeans,0.96766744,5,KMeans,0.00075287,0.99991832
246,nyc_taxi.csv,0.42811906,Linear,0.25,6,KMeans,0.00075287,0.99991832
247,ambient_temperature_system_failure.csv,0.6066487,KMeans,0.8,7,KMeans,0.00075287,0.99991832
