,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
60,KDD-Cup99 HTTP,0,RPCA,0.93849658,0,RPCA,0.93849658,1,
61,speed_t4013.csv,10.919236627801173,Linear,1.0,1,Linear,0.92639843,0.98790185,0.5
62,speed_6005.csv,10.925572357130362,Linear,0.66666667,2,Linear,0.92639843,0.98790185,0.5
63,Twitter_volume_UPS.csv,10.927207715680476,Linear,0.28571429,3,Linear,0.92639843,0.98790185,0.5
64,Twitter_volume_AMZN.csv,10.928477656118634,KMeans,0.66666667,4,Linear,0.92639843,0.98790185,0.5
65,Twitter_volume_GOOG.csv,10.928481396229222,Linear,0.4,5,Linear,0.92639843,0.98790185,0.5
66,Twitter_volume_CVS.csv,10.928484928982819,Linear,0.66666667,6,Linear,0.92639843,0.98790185,0.5
67,Twitter_volume_PFE.csv,10.928486591598606,KMeans,0.42857143,7,Linear,0.92639843,0.98790185,0.5
68,Twitter_volume_AAPL.csv,10.928501143404466,Linear,0.4,8,Linear,0.92639843,0.98790185,0.5
69,Twitter_volume_KO.csv,10.92982397933422,Linear,0.8,9,Linear,0.92639843,0.98790185,0.5
70,Twitter_volume_CRM.csv,10.929836994062063,KMeans,0.54545455,10,Linear,0.92639843,0.98790185,0.5
71,,,,,,,,,
72,KDD-Cup99 HTTP,0,RPCA,0.93849658,0,RPCA,0.93849658,1,
73,speed_t4013.csv,13.320269696198203,Linear,1.0,1,Linear,0.92639843,0.98790185,0.6000000000000001
74,speed_6005.csv,13.325463878470893,Linear,0.66666667,2,Linear,0.92639843,0.98790185,0.6000000000000001
75,Twitter_volume_UPS.csv,13.326804744842944,Linear,0.28571429,3,Linear,0.92639843,0.98790185,0.6000000000000001
76,Twitter_volume_AMZN.csv,13.327846042246499,KMeans,0.66666667,4,Linear,0.92639843,0.98790185,0.6000000000000001
77,Twitter_volume_GOOG.csv,13.327849109037423,Linear,0.4,5,Linear,0.92639843,0.98790185,0.6000000000000001
78,Twitter_volume_CVS.csv,13.327852005801462,Linear,0.66666667,6,Linear,0.92639843,0.98790185,0.6000000000000001
79,Twitter_volume_PFE.csv,13.327853369102316,KMeans,0.42857143,7,Linear,0.92639843,0.98790185,0.6000000000000001
80,Twitter_volume_AAPL.csv,13.327865301200122,Linear,0.4,8,Linear,0.92639843,0.98790185,0.6000000000000001
81,Twitter_volume_KO.csv,13.328950013589623,Linear,0.8,9,Linear,0.92639843,0.98790185,0.6000000000000001
82,Twitter_volume_CRM.csv,13.328960685751499,KMeans,0.54545455,10,Linear,0.92639843,0.98790185,0.6000000000000001
83,,,,,,,,,
84,KDD-Cup99 HTTP,0,RPCA,0.93849658,0,RPCA,0.93849658,1,
85,speed_t4013.csv,19.192084313965115,Linear,1.0,1,Linear,0.92639843,0.98790185,0.7000000000000001
86,speed_6005.csv,19.19568970137104,Linear,0.66666667,2,Linear,0.92639843,0.98790185,0.7000000000000001
87,Twitter_volume_UPS.csv,19.196620542221957,Linear,0.28571429,3,Linear,0.92639843,0.98790185,0.7000000000000001
88,Twitter_volume_AMZN.csv,19.19734345321548,KMeans,0.66666667,4,Linear,0.92639843,0.98790185,0.7000000000000001
89,Twitter_volume_GOOG.csv,19.19734558234964,Linear,0.4,5,Linear,0.92639843,0.98790185,0.7000000000000001
90,Twitter_volume_CVS.csv,19.19734759344206,Linear,0.66666667,6,Linear,0.92639843,0.98790185,0.7000000000000001
91,Twitter_volume_PFE.csv,19.19734853992034,KMeans,0.42857143,7,Linear,0.92639843,0.98790185,0.7000000000000001
92,Twitter_volume_AAPL.csv,19.19735682383968,Linear,0.4,8,Linear,0.92639843,0.98790185,0.7000000000000001
93,Twitter_volume_KO.csv,19.198109906958564,Linear,0.8,9,Linear,0.92639843,0.98790185,0.7000000000000001
94,Twitter_volume_CRM.csv,19.1981173164766,KMeans,0.54545455,10,Linear,0.92639843,0.98790185,0.7000000000000001
95,,,,,,,,,
96,KDD-Cup99 HTTP,0,RPCA,0.93849658,0,RPCA,0.93849658,1,
97,speed_t4013.csv,32.334564637681716,Linear,1.0,1,Linear,0.92639843,0.98790185,0.8
98,speed_6005.csv,32.336704734796236,Linear,0.66666667,2,Linear,0.92639843,0.98790185,0.8
