,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
70,TravelTime_387.csv,5.7509598e+23,KMeans,0.66666667,7,Linear,0.4,0.65,0.7000000000000001
71,,,,,,,,,
72,speed_7578.csv,0,KMeans,0.75,0,KMeans,0.75,1,
73,speed_6005.csv,1.8630624e+24,Linear,0.66666667,1,Linear,0.4,0.65,0.8
74,occupancy_6005.csv,1.8630851e+24,Linear,1.0,2,Linear,0.4,0.65,0.8
75,TravelTime_451.csv,1.8631304e+24,KMeans,0.4,3,Linear,0.4,0.65,0.8
76,nyc_taxi.csv,1.8631526e+24,Linear,0.25,4,Linear,0.4,0.65,0.8
77,occupancy_t4013.csv,1.8633716e+24,Linear,1.0,5,Linear,0.4,0.65,0.8
78,speed_t4013.csv,1.8633722e+24,Linear,1.0,6,Linear,0.4,0.65,0.8
79,TravelTime_387.csv,1.8633826e+24,KMeans,0.66666667,7,Linear,0.4,0.65,0.8
80,,,,,,,,,
81,speed_7578.csv,0,KMeans,0.75,0,KMeans,0.75,1,
82,speed_6005.csv,6.726574e+24,Linear,0.66666667,1,Linear,0.4,0.65,0.9
83,occupancy_6005.csv,6.7265966e+24,Linear,1.0,2,Linear,0.4,0.65,0.9
84,TravelTime_451.csv,6.726642e+24,KMeans,0.4,3,Linear,0.4,0.65,0.9
85,nyc_taxi.csv,6.726664e+24,Linear,0.25,4,Linear,0.4,0.65,0.9
86,occupancy_t4013.csv,6.726883e+24,Linear,1.0,5,Linear,0.4,0.65,0.9
87,speed_t4013.csv,6.726884e+24,Linear,1.0,6,Linear,0.4,0.65,0.9
88,TravelTime_387.csv,6.7268946e+24,KMeans,0.66666667,7,Linear,0.4,0.65,0.9
89,,,,,,,,,
90,speed_7578.csv,0,KMeans,0.75,0,KMeans,0.75,1,
91,speed_6005.csv,2.6907352e+25,Linear,0.66666667,1,Linear,0.4,0.65,1.0
92,occupancy_6005.csv,2.6907376e+25,Linear,1.0,2,Linear,0.4,0.65,1.0
93,TravelTime_451.csv,2.6907422e+25,KMeans,0.4,3,Linear,0.4,0.65,1.0
94,nyc_taxi.csv,2.6907442e+25,Linear,0.25,4,Linear,0.4,0.65,1.0
95,occupancy_t4013.csv,2.6907661e+25,Linear,1.0,5,Linear,0.4,0.65,1.0
96,speed_t4013.csv,2.6907664e+25,Linear,1.0,6,Linear,0.4,0.65,1.0
97,TravelTime_387.csv,2.6907673e+25,KMeans,0.66666667,7,Linear,0.4,0.65,1.0
98,,,,,,,,,
99,TravelTime_387.csv,0,KMeans,0.66666667,0,KMeans,0.66666667,1,
