,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
91,TravelTime_387.csv,65.33721403641911,KMeans,0.66666667,7,KMeans,0.38537271,0.4468761299999999,0.7000000000000001
92,rogue_agent_key_hold.csv,65.33725714278822,Linear,0.003367,8,KMeans,0.38537271,0.4468761299999999,0.7000000000000001
93,exchange-4_cpm_results.csv,65.33729686727007,KMeans,0.75,9,KMeans,0.38537271,0.4468761299999999,0.7000000000000001
94,occupancy_t4013.csv,65.33736880630622,Linear,1.0,10,KMeans,0.38537271,0.4468761299999999,0.7000000000000001
95,,,,,,,,,
96,KDD-Cup99 HTTP,0,RPCA,0.93849658,0,RPCA,0.93849658,1,
97,Pen-Based Recognition of Handwritten Text (Local),117.26220078405761,KMeans,0.52631579,1,KMeans,0.38537271,0.4468761299999999,0.8
98,Speech Accent Data,117.29511456386167,Linear,0.11764706,2,KMeans,0.38537271,0.4468761299999999,0.8
99,iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,117.2958859592794,KMeans,0.5,3,KMeans,0.38537271,0.4468761299999999,0.8
100,exchange-4_cpc_results.csv,117.29588736619594,Linear,0.66666667,4,KMeans,0.38537271,0.4468761299999999,0.8
101,exchange-3_cpc_results.csv,117.29589476292892,Linear,0.57142857,5,Linear,0.92639843,0.98790185,0.8
102,exchange-2_cpm_results.csv,117.29591822622947,KMeans,0.8,6,KMeans,0.38537271,0.4468761299999999,0.8
103,TravelTime_387.csv,117.29592291669647,KMeans,0.66666667,7,KMeans,0.38537271,0.4468761299999999,0.8
104,rogue_agent_key_hold.csv,117.29594692819349,Linear,0.003367,8,KMeans,0.38537271,0.4468761299999999,0.8
105,exchange-4_cpm_results.csv,117.29596905589098,KMeans,0.75,9,KMeans,0.38537271,0.4468761299999999,0.8
106,occupancy_t4013.csv,117.29600912806042,Linear,1.0,10,KMeans,0.38537271,0.4468761299999999,0.8
107,,,,,,,,,
108,KDD-Cup99 HTTP,0,RPCA,0.93849658,0,RPCA,0.93849658,1,
109,Pen-Based Recognition of Handwritten Text (Local),222.59315194244414,KMeans,0.52631579,1,KMeans,0.38537271,0.4468761299999999,0.9
110,Speech Accent Data,222.61049269857165,Linear,0.11764706,2,KMeans,0.38537271,0.4468761299999999,0.9
111,iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,222.61089915348632,KMeans,0.5,3,KMeans,0.38537271,0.4468761299999999,0.9
112,exchange-4_cpc_results.csv,222.61089989480456,Linear,0.66666667,4,KMeans,0.38537271,0.4468761299999999,0.9
113,exchange-3_cpc_results.csv,222.6109037922165,Linear,0.57142857,5,Linear,0.92639843,0.98790185,0.9
114,exchange-2_cpm_results.csv,222.61091615526337,KMeans,0.8,6,KMeans,0.38537271,0.4468761299999999,0.9
115,TravelTime_387.csv,222.61091862671734,KMeans,0.66666667,7,KMeans,0.38537271,0.4468761299999999,0.9
116,rogue_agent_key_hold.csv,222.6109312786166,Linear,0.003367,8,KMeans,0.38537271,0.4468761299999999,0.9
117,exchange-4_cpm_results.csv,222.6109429379246,KMeans,0.75,9,KMeans,0.38537271,0.4468761299999999,0.9
118,occupancy_t4013.csv,222.61096405236066,Linear,1.0,10,KMeans,0.38537271,0.4468761299999999,0.9
119,,,,,,,,,
120,KDD-Cup99 HTTP,0,RPCA,0.93849658,0,RPCA,0.93849658,1,
121,Pen-Based Recognition of Handwritten Text (Local),444.99732618501207,KMeans,0.52631579,1,KMeans,0.38537271,0.4468761299999999,1.0
122,Speech Accent Data,445.0060004984639,Linear,0.11764706,2,KMeans,0.38537271,0.4468761299999999,1.0
123,iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,445.00620382424074,KMeans,0.5,3,KMeans,0.38537271,0.4468761299999999,1.0
124,exchange-4_cpc_results.csv,445.0062041950794,Linear,0.66666667,4,KMeans,0.38537271,0.4468761299999999,1.0
125,exchange-3_cpc_results.csv,445.0062061447295,Linear,0.57142857,5,Linear,0.92639843,0.98790185,1.0
126,exchange-2_cpm_results.csv,445.00621232924794,KMeans,0.8,6,KMeans,0.38537271,0.4468761299999999,1.0
127,TravelTime_387.csv,445.0062135655737,KMeans,0.66666667,7,KMeans,0.38537271,0.4468761299999999,1.0
128,rogue_agent_key_hold.csv,445.00621989458864,Linear,0.003367,8,KMeans,0.38537271,0.4468761299999999,1.0
129,exchange-4_cpm_results.csv,445.0062257270677,KMeans,0.75,9,KMeans,0.38537271,0.4468761299999999,1.0
130,occupancy_t4013.csv,445.0062362894024,Linear,1.0,10,KMeans,0.38537271,0.4468761299999999,1.0
131,,,,,,,,,
132,Pen-Based Recognition of Handwritten Text (Local),0,KMeans,0.52631579,0,KMeans,0.52631579,1,
133,Speech Accent Data,2.8186374711102675,Linear,0.11764706,1,Linear,0.02505219,0.4987364000000001,0.0
134,iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,5.7094743623112265,KMeans,0.5,2,KMeans,0.52631579,1.0,0.0
135,exchange-2_cpm_results.csv,5.709635524301606,KMeans,0.8,3,KMeans,0.52631579,1.0,0.0
136,TravelTime_387.csv,5.709689975500791,KMeans,0.66666667,4,KMeans,0.52631579,1.0,0.0
137,exchange-4_cpc_results.csv,5.709791578255473,Linear,0.66666667,5,KMeans,0.52631579,1.0,0.0
138,rogue_agent_key_hold.csv,5.710000756183756,Linear,0.003367,6,KMeans,0.52631579,1.0,0.0
139,exchange-3_cpc_results.csv,5.710109203674722,Linear,0.57142857,7,Linear,0.02505219,0.4987364000000001,0.0
140,occupancy_t4013.csv,5.710929265185476,Linear,1.0,8,Linear,0.02505219,0.4987364000000001,0.0
141,ec2_cpu_utilization_fe7f93.csv,5.71118365273596,Linear,0.5,9,Linear,0.02505219,0.4987364000000001,0.0
142,ec2_request_latency_system_failure.csv,5.71118365273596,KMeans,0.66666667,10,Linear,0.02505219,0.4987364000000001,0.0
143,,,,,,,,,
144,Pen-Based Recognition of Handwritten Text (Local),0,KMeans,0.52631579,0,KMeans,0.52631579,1,
145,Speech Accent Data,2.8187181020814105,Linear,0.11764706,1,Linear,0.02505219,0.4987364000000001,0.1
146,iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,5.709514168416059,KMeans,0.5,2,KMeans,0.52631579,1.0,0.1
147,exchange-2_cpm_results.csv,5.7096753292828675,KMeans,0.8,3,KMeans,0.52631579,1.0,0.1
148,TravelTime_387.csv,5.70972978010245,KMeans,0.66666667,4,KMeans,0.52631579,1.0,0.1
149,exchange-4_cpc_results.csv,5.709831382148835,Linear,0.66666667,5,KMeans,0.52631579,1.0,0.1
150,rogue_agent_key_hold.csv,5.710040558618966,Linear,0.003367,6,KMeans,0.52631579,1.0,0.1
151,exchange-3_cpc_results.csv,5.710149005354002,Linear,0.57142857,7,Linear,0.02505219,0.4987364000000001,0.1
152,occupancy_t4013.csv,5.710969061149471,Linear,1.0,8,Linear,0.02505219,0.4987364000000001,0.1
153,ec2_cpu_utilization_fe7f93.csv,5.711223446927375,Linear,0.5,9,Linear,0.02505219,0.4987364000000001,0.1
154,ec2_request_latency_system_failure.csv,5.711223446927375,KMeans,0.66666667,10,Linear,0.02505219,0.4987364000000001,0.1
155,,,,,,,,,
156,Pen-Based Recognition of Handwritten Text (Local),0,KMeans,0.52631579,0,KMeans,0.52631579,1,
157,Speech Accent Data,2.8194630231661897,Linear,0.11764706,1,Linear,0.02505219,0.4987364000000001,0.2
158,iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,5.709881963696248,KMeans,0.5,2,KMeans,0.52631579,1.0,0.2
159,exchange-2_cpm_results.csv,5.710043114182363,KMeans,0.8,3,KMeans,0.52631579,1.0,0.2
160,TravelTime_387.csv,5.710097561494793,KMeans,0.66666667,4,KMeans,0.52631579,1.0,0.2
161,exchange-4_cpc_results.csv,5.710199156997212,Linear,0.66666667,5,KMeans,0.52631579,1.0,0.2
162,rogue_agent_key_hold.csv,5.710408319995481,Linear,0.003367,6,KMeans,0.52631579,1.0,0.2
163,exchange-3_cpc_results.csv,5.710516759746468,Linear,0.57142857,7,Linear,0.02505219,0.4987364000000001,0.2
164,occupancy_t4013.csv,5.71133676273834,Linear,1.0,8,Linear,0.02505219,0.4987364000000001,0.2
165,ec2_cpu_utilization_fe7f93.csv,5.711591132139362,Linear,0.5,9,Linear,0.02505219,0.4987364000000001,0.2
166,ec2_request_latency_system_failure.csv,5.711591132139362,KMeans,0.66666667,10,Linear,0.02505219,0.4987364000000001,0.2
167,,,,,,,,,
168,Pen-Based Recognition of Handwritten Text (Local),0,KMeans,0.52631579,0,KMeans,0.52631579,1,
169,Speech Accent Data,2.822768098693449,Linear,0.11764706,1,Linear,0.02505219,0.4987364000000001,0.30000000000000004
170,iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,5.7115146887094435,KMeans,0.5,2,KMeans,0.52631579,1.0,0.30000000000000004
171,exchange-2_cpm_results.csv,5.711675793129492,KMeans,0.8,3,KMeans,0.52631579,1.0,0.30000000000000004
